ID,start_date,year,month,receiver_country,initiator_country,inclusion_criteria,inclusion_criteria_subcode,incident_type,receiver_region
1591,2022-04-16,2022.0,4.0,United States,Russia,Attack conducted by<br>non-state actors with political goals,,Disruption,"['NATO', 'NORTHAM']"
1604,2022-05-09,2022.0,5.0,Russia,Unknown,Attack conducted by<br>non-state actors with political goals,,Disruption,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1610,2022-03-01,2022.0,3.0,Ukraine,Russia,Politicised attack<br>on political target(s),,Data theft & Doxing,"['EUROPE', 'EASTEU']"
1611,2022-03-01,2022.0,3.0,Ukraine,Not available,Non politicised attack<br>on political target(s),,Hijacking with Misuse,"['EUROPE', 'EASTEU']"
1614,2022-06-05,2022.0,6.0,Ukraine,Not available,Attack conducted by<br>non-state actors with political goals,,Disruption,"['EUROPE', 'EASTEU']"
1618,2022-08-05,2022.0,8.0,United States,Russia,Attack conducted by<br>non-state actors with political goals,,Disruption,"['NATO', 'NORTHAM']"
1630,2022-03-23,2022.0,3.0,United States,"Korea, Democratic People's Republic of",Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['NATO', 'NORTHAM']"
1635,2001-01-01,2001.0,1.0,Not available,,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking without Misuse,['NO_REGION']
1637,2022-01-01,2022.0,1.0,Ukraine,Russia,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking without Misuse,"['EUROPE', 'EASTEU']"
1637,2022-01-01,2022.0,1.0,Ukraine,Russia,Attack conducted by<br>non-state actors with political goals,,Hijacking without Misuse,"['EUROPE', 'EASTEU']"
1637,2022-01-01,2022.0,1.0,Ukraine,Russia,Non politicised attack<br>on political target(s),Attack conducted by<br>a state-affiliated group,Hijacking without Misuse,"['EUROPE', 'EASTEU']"
1637,2022-01-01,2022.0,1.0,Ukraine,Russia,Non politicised attack<br>on political target(s),,Hijacking without Misuse,"['EUROPE', 'EASTEU']"
1638,2022-10-27,2022.0,10.0,Poland,Russia,Politicised attack<br>on political target(s),,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU']"
1648,2022-02-01,2022.0,2.0,Belarus,Belarus,Attack conducted by<br>non-state actors with political goals,,Disruption,"['EUROPE', 'EASTEU', 'CSTO']"
1648,2022-02-01,2022.0,2.0,Belarus,Belarus,Attack conducted by<br>non-state actors with political goals,,Hijacking with Misuse,"['EUROPE', 'EASTEU', 'CSTO']"
1650,2022-03-08,2022.0,3.0,Russia,Not available,Attack conducted by<br>non-state actors with political goals,,Disruption,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1650,2022-03-08,2022.0,3.0,Russia,Not available,Politicised attack<br>on political target(s),,Disruption,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1651,2022-03-11,2022.0,3.0,Russia,Ukraine,Attack conducted by<br>non-state actors with political goals,,Disruption,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1652,2022-01-01,2022.0,1.0,Europe (region),Russia,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking without Misuse,['NO_REGION']
1652,2022-01-01,2022.0,1.0,Europe (region),Russia,Attack conducted by<br>non-state actors with political goals,,Hijacking without Misuse,['NO_REGION']
1652,2022-01-01,2022.0,1.0,Europe (region),Russia,Non politicised attack<br>on political target(s),Attack conducted by<br>a state-affiliated group,Hijacking without Misuse,['NO_REGION']
1652,2022-01-01,2022.0,1.0,Europe (region),Russia,Non politicised attack<br>on political target(s),,Hijacking without Misuse,['NO_REGION']
1653,2022-01-01,2022.0,1.0,Russia,Ukraine,Attack conducted by<br>non-state actors with political goals,,Data theft & Doxing,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1654,2022-11-08,2022.0,11.0,United States,,Non politicised attack<br>on political target(s),,Disruption,"['NATO', 'NORTHAM']"
1657,2022-03-16,2022.0,3.0,Russia,Ukraine,Non politicised attack<br>on political target(s),,Disruption,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1658,2022-01-01,2022.0,1.0,Ukraine,Russia,Attack conducted by<br>a nation state,,Disruption,"['EUROPE', 'EASTEU']"
1658,2022-01-01,2022.0,1.0,Ukraine,Russia,Attack conducted by<br>a nation state,,Hijacking with Misuse,"['EUROPE', 'EASTEU']"
1660,2021-04-01,2021.0,4.0,Ukraine,Russia,Attack conducted by<br>a nation state,,Disruption,"['EUROPE', 'EASTEU']"
1660,2021-04-01,2021.0,4.0,Ukraine,Russia,Attack conducted by<br>a nation state,,Hijacking with Misuse,"['EUROPE', 'EASTEU']"
1661,2021-02-01,2021.0,2.0,Ukraine,Russia,Attack conducted by<br>a nation state,,Disruption,"['EUROPE', 'EASTEU']"
1661,2021-02-01,2021.0,2.0,Ukraine,Russia,Attack conducted by<br>a nation state,,Hijacking without Misuse,"['EUROPE', 'EASTEU']"
1661,2021-02-01,2021.0,2.0,Ukraine,Russia,Attack conducted by<br>a nation state,,Hijacking with Misuse,"['EUROPE', 'EASTEU']"
1662,2022-02-01,2022.0,2.0,Ukraine,Russia,Attack conducted by<br>a nation state,,Disruption,"['EUROPE', 'EASTEU']"
1662,2022-02-01,2022.0,2.0,Ukraine,Russia,Attack conducted by<br>a nation state,,Hijacking without Misuse,"['EUROPE', 'EASTEU']"
1662,2022-02-01,2022.0,2.0,Ukraine,Russia,Attack conducted by<br>a nation state,,Hijacking with Misuse,"['EUROPE', 'EASTEU']"
1663,2022-06-17,2022.0,6.0,Russia,Ukraine,Attack conducted by<br>non-state actors with political goals,,Disruption,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1663,2022-06-17,2022.0,6.0,Russia,Ukraine,Politicised attack<br>on political target(s),,Disruption,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1667,2022-11-12,2022.0,11.0,Bahrain,Not available,Attack conducted by<br>non-state actors with political goals,,Disruption,"['ASIA', 'MENA', 'MEA', 'GULFC']"
1667,2022-11-12,2022.0,11.0,Bahrain,Not available,Attack conducted by<br>non-state actors with political goals,,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC']"
1667,2022-11-12,2022.0,11.0,Bahrain,Not available,Non politicised attack<br>on political target(s),,Disruption,"['ASIA', 'MENA', 'MEA', 'GULFC']"
1667,2022-11-12,2022.0,11.0,Bahrain,Not available,Non politicised attack<br>on political target(s),,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC']"
1668,2018-01-01,2018.0,1.0,China,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'NATO', 'MEA', 'SASIA']"
1668,2018-01-01,2018.0,1.0,China,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'NATO', 'MEA', 'SASIA']"
1668,2018-01-01,2018.0,1.0,Turkey,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'NATO', 'MEA', 'SASIA']"
1668,2018-01-01,2018.0,1.0,Turkey,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'NATO', 'MEA', 'SASIA']"
1668,2018-01-01,2018.0,1.0,Afghanistan,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'NATO', 'MEA', 'SASIA']"
1668,2018-01-01,2018.0,1.0,Afghanistan,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'NATO', 'MEA', 'SASIA']"
1671,2020-05-01,2020.0,5.0,China,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1671,2020-05-01,2020.0,5.0,China,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1671,2020-05-01,2020.0,5.0,China,China,Attack conducted by<br>non-state actors with political goals,,Data theft,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1671,2020-05-01,2020.0,5.0,China,China,Attack conducted by<br>non-state actors with political goals,,Hijacking with Misuse,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1671,2020-05-01,2020.0,5.0,China,China,Non politicised attack<br>on political target(s),Attack conducted by<br>a state-affiliated group,Data theft,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1671,2020-05-01,2020.0,5.0,China,China,Non politicised attack<br>on political target(s),Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1671,2020-05-01,2020.0,5.0,China,China,Non politicised attack<br>on political target(s),,Data theft,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1671,2020-05-01,2020.0,5.0,China,China,Non politicised attack<br>on political target(s),,Hijacking with Misuse,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1671,2020-05-01,2020.0,5.0,Taiwan,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1671,2020-05-01,2020.0,5.0,Taiwan,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1671,2020-05-01,2020.0,5.0,Taiwan,China,Attack conducted by<br>non-state actors with political goals,,Data theft,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1671,2020-05-01,2020.0,5.0,Taiwan,China,Attack conducted by<br>non-state actors with political goals,,Hijacking with Misuse,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1671,2020-05-01,2020.0,5.0,Taiwan,China,Non politicised attack<br>on political target(s),Attack conducted by<br>a state-affiliated group,Data theft,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1671,2020-05-01,2020.0,5.0,Taiwan,China,Non politicised attack<br>on political target(s),Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1671,2020-05-01,2020.0,5.0,Taiwan,China,Non politicised attack<br>on political target(s),,Data theft,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1671,2020-05-01,2020.0,5.0,Taiwan,China,Non politicised attack<br>on political target(s),,Hijacking with Misuse,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1672,2021-08-01,2021.0,8.0,China,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'EASTEU', 'SEA', 'SASIA']"
1672,2021-08-01,2021.0,8.0,China,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'EASTEU', 'SEA', 'SASIA']"
1672,2021-08-01,2021.0,8.0,Ukraine,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'EASTEU', 'SEA', 'SASIA']"
1672,2021-08-01,2021.0,8.0,Ukraine,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'EASTEU', 'SEA', 'SASIA']"
1672,2021-08-01,2021.0,8.0,Indonesia,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'EASTEU', 'SEA', 'SASIA']"
1672,2021-08-01,2021.0,8.0,Indonesia,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'EASTEU', 'SEA', 'SASIA']"
1672,2021-08-01,2021.0,8.0,Malaysia,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'EASTEU', 'SEA', 'SASIA']"
1672,2021-08-01,2021.0,8.0,Malaysia,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'EASTEU', 'SEA', 'SASIA']"
1672,2021-08-01,2021.0,8.0,Taiwan,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'EASTEU', 'SEA', 'SASIA']"
1672,2021-08-01,2021.0,8.0,Taiwan,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'EASTEU', 'SEA', 'SASIA']"
1672,2021-08-01,2021.0,8.0,Thailand,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'EASTEU', 'SEA', 'SASIA']"
1672,2021-08-01,2021.0,8.0,Thailand,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'EASTEU', 'SEA', 'SASIA']"
1672,2021-08-01,2021.0,8.0,Pakistan,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'EASTEU', 'SEA', 'SASIA']"
1672,2021-08-01,2021.0,8.0,Pakistan,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'EUROPE', 'EASTEU', 'SEA', 'SASIA']"
1673,2022-03-01,2022.0,3.0,Asia (region),China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking without Misuse,['NO_REGION']
1673,2022-03-01,2022.0,3.0,Asia (region),China,Attack conducted by<br>non-state actors with political goals,,Hijacking without Misuse,['NO_REGION']
1673,2022-03-01,2022.0,3.0,Asia (region),China,Non politicised attack<br>on political target(s),Attack conducted by<br>a state-affiliated group,Hijacking without Misuse,['NO_REGION']
1673,2022-03-01,2022.0,3.0,Asia (region),China,Non politicised attack<br>on political target(s),,Hijacking without Misuse,['NO_REGION']
1674,2022-02-01,2022.0,2.0,United States,"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking without Misuse,"['NATO', 'NORTHAM']"
1674,2022-02-01,2022.0,2.0,United States,"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,,Hijacking without Misuse,"['NATO', 'NORTHAM']"
1674,2022-02-01,2022.0,2.0,United States,"Iran, Islamic Republic of",Non politicised attack<br>on political target(s),Attack conducted by<br>a state-affiliated group,Hijacking without Misuse,"['NATO', 'NORTHAM']"
1674,2022-02-01,2022.0,2.0,United States,"Iran, Islamic Republic of",Non politicised attack<br>on political target(s),,Hijacking without Misuse,"['NATO', 'NORTHAM']"
1679,2022-03-15,2022.0,3.0,Russia,Not available,Attack conducted by<br>non-state actors with political goals,,Data theft & Doxing,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1682,2022-04-01,2022.0,4.0,Ukraine,Russia,Non politicised attack<br>on political target(s),,Hijacking without Misuse,"['EUROPE', 'EASTEU']"
1683,2021-01-01,2021.0,1.0,Belarus,China,Non politicised attack<br>on political target(s),,Data theft,"['EUROPE', 'EASTEU', 'CSTO', 'ASIA', 'SASIA', 'SCO']"
1683,2021-01-01,2021.0,1.0,Belarus,China,Non politicised attack<br>on political target(s),,Hijacking with Misuse,"['EUROPE', 'EASTEU', 'CSTO', 'ASIA', 'SASIA', 'SCO']"
1683,2021-01-01,2021.0,1.0,Afghanistan,China,Non politicised attack<br>on political target(s),,Data theft,"['EUROPE', 'EASTEU', 'CSTO', 'ASIA', 'SASIA', 'SCO']"
1683,2021-01-01,2021.0,1.0,Afghanistan,China,Non politicised attack<br>on political target(s),,Hijacking with Misuse,"['EUROPE', 'EASTEU', 'CSTO', 'ASIA', 'SASIA', 'SCO']"
1683,2021-01-01,2021.0,1.0,Ukraine,China,Non politicised attack<br>on political target(s),,Data theft,"['EUROPE', 'EASTEU', 'CSTO', 'ASIA', 'SASIA', 'SCO']"
1683,2021-01-01,2021.0,1.0,Ukraine,China,Non politicised attack<br>on political target(s),,Hijacking with Misuse,"['EUROPE', 'EASTEU', 'CSTO', 'ASIA', 'SASIA', 'SCO']"
1683,2021-01-01,2021.0,1.0,Russia,China,Non politicised attack<br>on political target(s),,Data theft,"['EUROPE', 'EASTEU', 'CSTO', 'ASIA', 'SASIA', 'SCO']"
1683,2021-01-01,2021.0,1.0,Russia,China,Non politicised attack<br>on political target(s),,Hijacking with Misuse,"['EUROPE', 'EASTEU', 'CSTO', 'ASIA', 'SASIA', 'SCO']"
1690,2022-08-11,2022.0,8.0,Latvia,,Politicised attack<br>on political target(s),,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
1700,2022-08-16,2022.0,8.0,Ukraine,Russia,Attack conducted by<br>non-state actors with political goals,,Disruption,"['EUROPE', 'EASTEU']"
1702,2021-10-01,2021.0,10.0,Ukraine,Russia,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,"['EUROPE', 'EASTEU']"
1702,2021-10-01,2021.0,10.0,Ukraine,Russia,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['EUROPE', 'EASTEU']"
1702,2021-10-01,2021.0,10.0,Ukraine,Russia,Attack conducted by<br>non-state actors with political goals,,Data theft,"['EUROPE', 'EASTEU']"
1702,2021-10-01,2021.0,10.0,Ukraine,Russia,Attack conducted by<br>non-state actors with political goals,,Hijacking with Misuse,"['EUROPE', 'EASTEU']"
1702,2021-10-01,2021.0,10.0,Ukraine,Russia,Non politicised attack<br>on political target(s),Attack conducted by<br>a state-affiliated group,Data theft,"['EUROPE', 'EASTEU']"
1702,2021-10-01,2021.0,10.0,Ukraine,Russia,Non politicised attack<br>on political target(s),Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['EUROPE', 'EASTEU']"
1702,2021-10-01,2021.0,10.0,Ukraine,Russia,Non politicised attack<br>on political target(s),,Data theft,"['EUROPE', 'EASTEU']"
1702,2021-10-01,2021.0,10.0,Ukraine,Russia,Non politicised attack<br>on political target(s),,Hijacking with Misuse,"['EUROPE', 'EASTEU']"
1703,2022-08-01,2022.0,8.0,Estonia,,Attack conducted by<br>non-state actors with political goals,,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
1703,2022-08-01,2022.0,8.0,Estonia,,Politicised attack<br>on political target(s),,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
1726,2022-08-23,2022.0,8.0,"Moldova, Republic of",Russia,Attack conducted by<br>non-state actors with political goals,,Disruption,"['EUROPE', 'EASTEU']"
1733,2022-01-01,2022.0,1.0,Central Asia (region),China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking without Misuse,"['NO_REGION', 'EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1733,2022-01-01,2022.0,1.0,Ukraine,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking without Misuse,"['NO_REGION', 'EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1733,2022-01-01,2022.0,1.0,Russia,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking without Misuse,"['NO_REGION', 'EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1735,2022-12-03,2022.0,12.0,France,Not available,Politicised attack<br>on non-political target(s),,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1735,2022-12-03,2022.0,12.0,France,Not available,Politicised attack<br>on non-political target(s),,Hijacking with Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1738,2022-08-02,2022.0,8.0,Russia,Ukraine,Attack conducted by<br>non-state actors with political goals,,Disruption,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1738,2022-08-02,2022.0,8.0,Russia,Ukraine,Attack conducted by<br>non-state actors with political goals,,Hijacking with Misuse,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1740,2022-08-29,2022.0,8.0,Russia,Ukraine,Attack conducted by<br>non-state actors with political goals,,Disruption,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1752,2022-01-01,2022.0,1.0,New Zealand,Russia,Politicised attack<br>on non-political target(s),,Disruption,['OC']
1752,2022-01-01,2022.0,1.0,New Zealand,Russia,Politicised attack<br>on non-political target(s),,Hijacking with Misuse,['OC']
1752,2022-01-01,2022.0,1.0,New Zealand,Russia,Politicised attack<br>on non-political target(s),,Ransomware,['OC']
1753,2022-12-01,2022.0,12.0,Russia,Russia,Attack conducted by<br>non-state actors with political goals,,Disruption,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1753,2022-12-01,2022.0,12.0,Russia,Ukraine,Attack conducted by<br>non-state actors with political goals,,Disruption,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1754,2022-09-15,2022.0,9.0,Lebanon,"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,,Data theft,"['ASIA', 'MENA', 'MEA', 'NO_REGION']"
1754,2022-09-15,2022.0,9.0,Lebanon,"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'NO_REGION']"
1754,2022-09-15,2022.0,9.0,Gulf Countries (region),"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,,Data theft,"['ASIA', 'MENA', 'MEA', 'NO_REGION']"
1754,2022-09-15,2022.0,9.0,Gulf Countries (region),"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'NO_REGION']"
1754,2022-09-15,2022.0,9.0,"Iran, Islamic Republic of","Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,,Data theft,"['ASIA', 'MENA', 'MEA', 'NO_REGION']"
1754,2022-09-15,2022.0,9.0,"Iran, Islamic Republic of","Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'NO_REGION']"
1756,2022-02-20,2022.0,2.0,Hong Kong,"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Disruption,"['ASIA', 'AFRICA', 'SSA', 'MENA', 'MEA']"
1756,2022-02-20,2022.0,2.0,Hong Kong,"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['ASIA', 'AFRICA', 'SSA', 'MENA', 'MEA']"
1756,2022-02-20,2022.0,2.0,South Africa,"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Disruption,"['ASIA', 'AFRICA', 'SSA', 'MENA', 'MEA']"
1756,2022-02-20,2022.0,2.0,South Africa,"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['ASIA', 'AFRICA', 'SSA', 'MENA', 'MEA']"
1756,2022-02-20,2022.0,2.0,Israel,"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Disruption,"['ASIA', 'AFRICA', 'SSA', 'MENA', 'MEA']"
1756,2022-02-20,2022.0,2.0,Israel,"Iran, Islamic Republic of",Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking with Misuse,"['ASIA', 'AFRICA', 'SSA', 'MENA', 'MEA']"
1777,2022-09-06,2022.0,9.0,Japan,Russia,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Disruption,"['ASIA', 'SCS', 'NEA']"
1781,2022-09-09,2022.0,9.0,Ukraine,Ukraine,Attack conducted by<br>non-state actors with political goals,,Disruption,"['EUROPE', 'EASTEU']"
1782,2021-07-01,2021.0,7.0,Russia,China,Attack conducted by<br>a nation state,,Hijacking without Misuse,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1788,2022-12-08,2022.0,12.0,Denmark,Not available,Non politicised attack<br>on political target(s),,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
1789,2022-11-30,2022.0,11.0,Netherlands,Netherlands,Non politicised attack<br>on political target(s),,Data theft & Doxing,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1789,2022-11-30,2022.0,11.0,Netherlands,Netherlands,Non politicised attack<br>on political target(s),,Hijacking with Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1791,2022-03-01,2022.0,3.0,Belarus,Not available,Non politicised attack<br>on political target(s),,Data theft,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1791,2022-03-01,2022.0,3.0,Belarus,Not available,Non politicised attack<br>on political target(s),,Hijacking with Misuse,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1791,2022-03-01,2022.0,3.0,Ukraine,Not available,Non politicised attack<br>on political target(s),,Data theft,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1791,2022-03-01,2022.0,3.0,Ukraine,Not available,Non politicised attack<br>on political target(s),,Hijacking with Misuse,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1791,2022-03-01,2022.0,3.0,"Moldova, Republic of",Not available,Non politicised attack<br>on political target(s),,Data theft,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1791,2022-03-01,2022.0,3.0,"Moldova, Republic of",Not available,Non politicised attack<br>on political target(s),,Hijacking with Misuse,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1791,2022-03-01,2022.0,3.0,Russia,Not available,Non politicised attack<br>on political target(s),,Data theft,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1791,2022-03-01,2022.0,3.0,Russia,Not available,Non politicised attack<br>on political target(s),,Hijacking with Misuse,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1792,2022-11-12,2022.0,11.0,Malaysia,Not available,Politicised attack<br>on non-political target(s),,Data theft,"['ASIA', 'SCS', 'SEA']"
1792,2022-11-12,2022.0,11.0,Malaysia,Not available,Politicised attack<br>on non-political target(s),,Hijacking with Misuse,"['ASIA', 'SCS', 'SEA']"
