ID,start_date,receiver_country,incident_type,initiator_country,initiator_category,initiator_name,receiver_region
362,2012-05-01,Singapore,Hijacking with Misuse,China,"Non-state actor, state-affiliation suggested",Mofang,"['ASIA', 'SEA', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'SCS', 'NEA']"
363,2012-05-22,United States,Data theft & Doxing,Unknown,Non-state-group,Anonymous,"['NATO', 'NORTHAM']"
364,2012-05-29,India,Disruption,Unknown,Non-state-group,Zcompany Hacking Crew,"['ASIA', 'SASIA', 'SCO']"
365,2012-06-01,Myanmar,Disruption,Bangladesh,Non-state-group,Bangladesh Cyber Army,"['ASIA', 'SEA']"
366,2012-06-01,Denmark,Data theft,Unknown,Unknown - not attributed,,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
367,2012-06-01,United Arab Emirates,Data theft,Unknown,Non-state-group,Anonymous,"['ASIA', 'MENA', 'MEA', 'GULFC']"
368,2012-06-01,United States,Data theft & Doxing,Unknown,Non-state-group,Team Ghostshell,"['NATO', 'NORTHAM']"
369,2012-06-19,Bangladesh,Disruption,Myanmar,Non-state-group,Myanmar Cyber Army,"['ASIA', 'SASIA']"
370,2012-06-26,Israel,Data theft,Pakistan,Individual hacker(s),Hitcher,"['ASIA', 'MENA', 'MEA']"
370,2012-06-26,Israel,Disruption,Pakistan,Individual hacker(s),Hitcher,"['ASIA', 'MENA', 'MEA']"
371,2012-06-27,Israel,Disruption,"Iran, Islamic Republic of",Non-state-group,Iran Hack Security Team,"['ASIA', 'MENA', 'MEA']"
372,2012-07-01,India,Disruption,Unknown,Non-state-group,Anonymous,"['ASIA', 'SASIA', 'SCO']"
373,2012-07-01,"Iran, Islamic Republic of",Disruption,Netherlands,Non-state-group,Poltergeisth4cker,"['ASIA', 'MENA', 'MEA', 'SCS', 'EASIA', 'NEA', 'SCO']"
373,2012-07-01,China,Disruption,Netherlands,Non-state-group,Poltergeisth4cker,"['ASIA', 'MENA', 'MEA', 'SCS', 'EASIA', 'NEA', 'SCO']"
374,2012-07-01,United States,Data theft & Doxing,Unknown,Non-state-group,Null Crew,"['NATO', 'NORTHAM']"
375,2012-07-13,India,Disruption,Pakistan,Non-state-group,Sharp-Cyber-Group,"['ASIA', 'SASIA', 'SCO']"
376,2012-08-01,United Kingdom,Disruption,Unknown,Non-state-group,Anonymous,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
377,2012-08-01,Uganda,Disruption,Unknown,Non-state-group,Anonymous,"['AFRICA', 'SSA']"
378,2012-08-03,United Kingdom,Disruption,Unknown,Unknown - not attributed,,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
379,2012-08-15,Saudi Arabia,Disruption,"Iran, Islamic Republic of","Non-state actor, state-affiliation suggested",APT33/Elfin/MAGNALLIUM/Peach Sandstorm fka HOLMIUM/Magic Hound/G0064,"['ASIA', 'MENA', 'MEA', 'GULFC']"
379,2012-08-15,Saudi Arabia,Hijacking with Misuse,"Iran, Islamic Republic of","Non-state actor, state-affiliation suggested",APT33/Elfin/MAGNALLIUM/Peach Sandstorm fka HOLMIUM/Magic Hound/G0064,"['ASIA', 'MENA', 'MEA', 'GULFC']"
379,2012-08-15,Qatar,Disruption,"Iran, Islamic Republic of","Non-state actor, state-affiliation suggested",APT33/Elfin/MAGNALLIUM/Peach Sandstorm fka HOLMIUM/Magic Hound/G0064,"['ASIA', 'MENA', 'MEA', 'GULFC']"
379,2012-08-15,Qatar,Hijacking with Misuse,"Iran, Islamic Republic of","Non-state actor, state-affiliation suggested",APT33/Elfin/MAGNALLIUM/Peach Sandstorm fka HOLMIUM/Magic Hound/G0064,"['ASIA', 'MENA', 'MEA', 'GULFC']"
380,2012-08-25,United Kingdom,Disruption,United Kingdom,Non-state-group,Anonymous,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
381,2012-09-01,Japan,Disruption,China,Non-state-group,Honker Union,"['ASIA', 'SCS', 'NEA']"
382,2012-09-01,United States,Disruption,Bangladesh,Non-state-group,BedU33N,"['NATO', 'NORTHAM']"
383,2012-09-01,Philippines,Disruption,Philippines,Non-state-group,Philippines Cyber Army,"['ASIA', 'SCS', 'SEA']"
384,2012-09-01,South Africa,Disruption,Unknown,Non-state-group,Anonymous,"['AFRICA', 'SSA']"
384,2012-09-01,South Africa,Disruption,Unknown,Non-state-group,Domainer,"['AFRICA', 'SSA']"
385,2012-09-01,Mexico,Disruption,Pakistan,Individual hacker(s),Sizzling Soul (Pakistan Cyber Army),['NO_REGION']
386,2012-09-01,Israel,Disruption,Bangladesh,Non-state-group,Bangladesh Cyber Army,"['ASIA', 'MENA', 'MEA', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
386,2012-09-01,United Kingdom,Disruption,Bangladesh,Non-state-group,Bangladesh Cyber Army,"['ASIA', 'MENA', 'MEA', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
387,2012-09-01,Philippines,Disruption,Turkey,Individual hacker(s),Turk Hack Team,"['ASIA', 'SCS', 'SEA', 'NO_REGION']"
387,2012-09-01,Cuba,Disruption,Turkey,Individual hacker(s),Turk Hack Team,"['ASIA', 'SCS', 'SEA', 'NO_REGION']"
388,2012-09-01,India,Data theft & Doxing,Pakistan,Individual hacker(s),Godzilla,"['ASIA', 'SASIA', 'SCO']"
389,2012-09-01,Turkey,Disruption,Turkey,Non-state-group,RedHack,"['ASIA', 'NATO', 'MEA']"
390,2012-09-01,United States,Data theft,China,Unknown - not attributed,,"['NATO', 'NORTHAM']"
391,2012-09-05,Qatar,Disruption,Syria,Non-state-group,,"['ASIA', 'MENA', 'MEA', 'GULFC']"
392,2012-09-11,Cambodia,Data theft & Doxing,Unknown,Non-state-group,Anonymous,"['ASIA', 'SEA']"
393,2012-10-01,Philippines,Disruption,Unknown,Non-state-group,Anonymous,"['ASIA', 'SCS', 'SEA']"
394,2012-10-01,United States,Disruption,United Kingdom,Non-state-group,Kosova Hacker’s Security,"['NATO', 'NORTHAM']"
395,2012-10-01,Israel,Disruption,Tunisia,Individual hacker(s),CapoO_TunisiAnoO,"['ASIA', 'MENA', 'MEA']"
396,2012-10-01,Israel,Disruption,Bangladesh,Non-state-group,Bangladesh Grey Hat Hackers,"['ASIA', 'MENA', 'MEA']"
397,2012-10-01,Nigeria,Data theft & Doxing,Unknown,Non-state-group,LolSec,"['AFRICA', 'SSA']"
398,2012-10-01,United States,Disruption,China,State,,"['NATO', 'NORTHAM']"
399,2012-10-01,United States,Data theft,China,State,,"['NATO', 'NORTHAM']"
400,2012-11-01,Israel,Disruption,Bangladesh,Non-state-group,Pakistan Grey Hat Hackers,"['ASIA', 'MENA', 'MEA']"
401,2012-11-01,Israel,Disruption,Unknown,Non-state-group,Zcompany Hacking Crew,"['ASIA', 'MENA', 'MEA']"
402,2012-11-01,Israel,Disruption,Unknown,Non-state-group,Muslim Liberation Army,"['ASIA', 'MENA', 'MEA']"
403,2012-11-01,Palestine,Disruption,Israel,Individual hacker(s),Yourikan,"['ASIA', 'MENA', 'MEA']"
404,2012-11-01,Syria,Data theft & Doxing,Unknown,Non-state-group,Anonymous,"['ASIA', 'MENA', 'MEA']"
405,2012-11-12,Israel,Data theft & Doxing,Unknown,Non-state-group,Anonymous,"['ASIA', 'MENA', 'MEA']"
405,2012-11-12,Israel,Disruption,Unknown,Non-state-group,Anonymous,"['ASIA', 'MENA', 'MEA']"
406,2012-11-29,Syria,Disruption,United States,State,NSA/Equation Group,"['ASIA', 'MENA', 'MEA']"
407,2012-12-01,China,Disruption,Pakistan,Non-state-group,Bangladesh Cyber Army,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'SASIA']"
407,2012-12-01,Bangladesh,Disruption,Pakistan,Non-state-group,Bangladesh Cyber Army,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'SASIA']"
408,2012-12-01,South Africa,Disruption,Morocco,Non-state-group,Moroccan Ghosts,"['AFRICA', 'SSA']"
409,2012-12-01,Sri Lanka,Disruption,Bangladesh,Non-state-group,Bangladesh Grey Hat Hackers,"['ASIA', 'SASIA']"
410,2012-12-01,Pakistan,Data theft & Doxing,Bangladesh,Non-state-group,Bangladesh Grey Hat Hackers,"['ASIA', 'SASIA', 'SCO']"
410,2012-12-01,Pakistan,Disruption,Bangladesh,Non-state-group,Bangladesh Grey Hat Hackers,"['ASIA', 'SASIA', 'SCO']"
411,2012-12-09,South Africa,Disruption,Morocco,Non-state-group,H4ksniper,"['AFRICA', 'SSA']"
412,2012-12-13,India,Disruption,India,Non-state-group,Anonymous,"['ASIA', 'SASIA', 'SCO']"
413,2012-12-25,Indonesia,Disruption,Brazil,Non-state-group,Brazil Hack Team,"['ASIA', 'SCS', 'SEA']"
414,2012-01-01,Guatemala,Data theft,Guatemala,State,General Directoral of Civil Intelligence (DIGICI),['CENTAM']
414,2012-01-01,Guatemala,Hijacking with Misuse,Guatemala,State,General Directoral of Civil Intelligence (DIGICI),['CENTAM']
415,2012-07-01,Morocco,Data theft,Morocco,State,,"['AFRICA', 'NAF', 'MENA']"
415,2012-07-01,Morocco,Hijacking with Misuse,Morocco,State,,"['AFRICA', 'NAF', 'MENA']"
416,2012-01-01,"Korea, Republic of",Data theft,"Korea, Democratic People's Republic of","Non-state actor, state-affiliation suggested",APT37/Richochet Chollima/Red Eyes/InkySquid/ScarCruft/Reaper/Group123/TEMP.Reaper/Venus 121/G0067,"['ASIA', 'SCS', 'NEA', 'SEA', 'NO_REGION']"
416,2012-01-01,"Korea, Republic of",Hijacking with Misuse,"Korea, Democratic People's Republic of","Non-state actor, state-affiliation suggested",APT37/Richochet Chollima/Red Eyes/InkySquid/ScarCruft/Reaper/Group123/TEMP.Reaper/Venus 121/G0067,"['ASIA', 'SCS', 'NEA', 'SEA', 'NO_REGION']"
416,2012-01-01,Japan,Data theft,"Korea, Democratic People's Republic of","Non-state actor, state-affiliation suggested",APT37/Richochet Chollima/Red Eyes/InkySquid/ScarCruft/Reaper/Group123/TEMP.Reaper/Venus 121/G0067,"['ASIA', 'SCS', 'NEA', 'SEA', 'NO_REGION']"
416,2012-01-01,Japan,Hijacking with Misuse,"Korea, Democratic People's Republic of","Non-state actor, state-affiliation suggested",APT37/Richochet Chollima/Red Eyes/InkySquid/ScarCruft/Reaper/Group123/TEMP.Reaper/Venus 121/G0067,"['ASIA', 'SCS', 'NEA', 'SEA', 'NO_REGION']"
416,2012-01-01,Vietnam,Data theft,"Korea, Democratic People's Republic of","Non-state actor, state-affiliation suggested",APT37/Richochet Chollima/Red Eyes/InkySquid/ScarCruft/Reaper/Group123/TEMP.Reaper/Venus 121/G0067,"['ASIA', 'SCS', 'NEA', 'SEA', 'NO_REGION']"
416,2012-01-01,Vietnam,Hijacking with Misuse,"Korea, Democratic People's Republic of","Non-state actor, state-affiliation suggested",APT37/Richochet Chollima/Red Eyes/InkySquid/ScarCruft/Reaper/Group123/TEMP.Reaper/Venus 121/G0067,"['ASIA', 'SCS', 'NEA', 'SEA', 'NO_REGION']"
416,2012-01-01,Middle East (region),Data theft,"Korea, Democratic People's Republic of","Non-state actor, state-affiliation suggested",APT37/Richochet Chollima/Red Eyes/InkySquid/ScarCruft/Reaper/Group123/TEMP.Reaper/Venus 121/G0067,"['ASIA', 'SCS', 'NEA', 'SEA', 'NO_REGION']"
416,2012-01-01,Middle East (region),Hijacking with Misuse,"Korea, Democratic People's Republic of","Non-state actor, state-affiliation suggested",APT37/Richochet Chollima/Red Eyes/InkySquid/ScarCruft/Reaper/Group123/TEMP.Reaper/Venus 121/G0067,"['ASIA', 'SCS', 'NEA', 'SEA', 'NO_REGION']"
417,2013-01-01,Taiwan,Data theft,China,Unknown - not attributed,Shiqiang Group,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
417,2013-01-01,Taiwan,Hijacking with Misuse,China,Unknown - not attributed,Shiqiang Group,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
417,2013-01-01,China,Data theft,China,Unknown - not attributed,Shiqiang Group,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
417,2013-01-01,China,Hijacking with Misuse,China,Unknown - not attributed,Shiqiang Group,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
418,2013-01-01,Israel,Data theft,"Iran, Islamic Republic of",Unknown - not attributed,CopyKittens/Slayer Kitten/G0052,"['ASIA', 'MENA', 'MEA', 'NATO', 'NORTHAM', 'GULFC', 'EUROPE', 'EU(MS)', 'WESTEU']"
418,2013-01-01,Israel,Hijacking with Misuse,"Iran, Islamic Republic of",Unknown - not attributed,CopyKittens/Slayer Kitten/G0052,"['ASIA', 'MENA', 'MEA', 'NATO', 'NORTHAM', 'GULFC', 'EUROPE', 'EU(MS)', 'WESTEU']"
418,2013-01-01,United States,Data theft,"Iran, Islamic Republic of",Unknown - not attributed,CopyKittens/Slayer Kitten/G0052,"['ASIA', 'MENA', 'MEA', 'NATO', 'NORTHAM', 'GULFC', 'EUROPE', 'EU(MS)', 'WESTEU']"
418,2013-01-01,United States,Hijacking with Misuse,"Iran, Islamic Republic of",Unknown - not attributed,CopyKittens/Slayer Kitten/G0052,"['ASIA', 'MENA', 'MEA', 'NATO', 'NORTHAM', 'GULFC', 'EUROPE', 'EU(MS)', 'WESTEU']"
418,2013-01-01,Turkey,Data theft,"Iran, Islamic Republic of",Unknown - not attributed,CopyKittens/Slayer Kitten/G0052,"['ASIA', 'MENA', 'MEA', 'NATO', 'NORTHAM', 'GULFC', 'EUROPE', 'EU(MS)', 'WESTEU']"
418,2013-01-01,Turkey,Hijacking with Misuse,"Iran, Islamic Republic of",Unknown - not attributed,CopyKittens/Slayer Kitten/G0052,"['ASIA', 'MENA', 'MEA', 'NATO', 'NORTHAM', 'GULFC', 'EUROPE', 'EU(MS)', 'WESTEU']"
418,2013-01-01,Saudi Arabia,Data theft,"Iran, Islamic Republic of",Unknown - not attributed,CopyKittens/Slayer Kitten/G0052,"['ASIA', 'MENA', 'MEA', 'NATO', 'NORTHAM', 'GULFC', 'EUROPE', 'EU(MS)', 'WESTEU']"
