ID,receiver_country,initiator_country,weighted_cyber_intensity,initiator_name,initiator_category,cyber_conflict_issue,receiver_region
1637,Ukraine,Russia,1.0,"Turla/Waterbug/Venomous Bear/Snake/Uroburos/Group 88/Krypton/G0010 (FSB, 16th / 18th Center)","Non-state actor, state-affiliation suggested",Territory,"['EUROPE', 'EASTEU']"
1637,Ukraine,Russia,1.0,"Turla/Waterbug/Venomous Bear/Snake/Uroburos/Group 88/Krypton/G0010 (FSB, 16th / 18th Center)","Non-state actor, state-affiliation suggested",Resources,"['EUROPE', 'EASTEU']"
1637,Ukraine,Russia,1.0,"Turla/Waterbug/Venomous Bear/Snake/Uroburos/Group 88/Krypton/G0010 (FSB, 16th / 18th Center)","Non-state actor, state-affiliation suggested",International power,"['EUROPE', 'EASTEU']"
1638,Poland,Russia,1.0,Unknown,Unknown,System / ideology,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU']"
1648,Belarus,Belarus,3.0,Belarusian Cyber-Partisans,Non-state-group,System / ideology,"['EUROPE', 'EASTEU', 'CSTO']"
1648,Belarus,Belarus,3.0,Belarusian Cyber-Partisans,Non-state-group,Territory,"['EUROPE', 'EASTEU', 'CSTO']"
1648,Belarus,Belarus,3.0,Belarusian Cyber-Partisans,Non-state-group,Resources,"['EUROPE', 'EASTEU', 'CSTO']"
1648,Belarus,Belarus,3.0,Belarusian Cyber-Partisans,Non-state-group,International power,"['EUROPE', 'EASTEU', 'CSTO']"
1650,Russia,Unknown,1.0,Unknown,Unknown - not attributed,System / ideology,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1650,Russia,Unknown,1.0,Unknown,Unknown - not attributed,Territory,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1650,Russia,Unknown,1.0,Unknown,Unknown - not attributed,Resources,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1650,Russia,Unknown,1.0,Unknown,Unknown - not attributed,International power,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1651,Russia,Ukraine,1.0,IT Army of Ukraine,Non-state-group,System / ideology,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1651,Russia,Ukraine,1.0,IT Army of Ukraine,Non-state-group,Territory,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1651,Russia,Ukraine,1.0,IT Army of Ukraine,Non-state-group,Resources,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1651,Russia,Ukraine,1.0,IT Army of Ukraine,Non-state-group,International power,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1652,Europe (region),Russia,1.0,Cozy Bear/APT29/Dukes/Group 100/IRON HEMLOCK/NOBELIUM/UNC2452/Cozy Duke/YTTRIUM/G0016 (SVR),"Non-state actor, state-affiliation suggested",Unknown,['NO_REGION']
1653,Russia,Ukraine,2.0,IT Army of Ukraine,Non-state-group,System / ideology,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1653,Russia,Ukraine,2.0,IT Army of Ukraine,Non-state-group,Territory,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1653,Russia,Ukraine,2.0,IT Army of Ukraine,Non-state-group,Resources,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1653,Russia,Ukraine,2.0,IT Army of Ukraine,Non-state-group,International power,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1654,United States,Unknown,1.0,nan,nan,System / ideology,"['NATO', 'NORTHAM']"
1654,United States,Unknown,1.0,nan,nan,International power,"['NATO', 'NORTHAM']"
1657,Russia,Ukraine,1.0,Unknown,Unknown - not attributed,System / ideology,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1657,Russia,Ukraine,1.0,Unknown,Unknown - not attributed,Territory,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1657,Russia,Ukraine,1.0,Unknown,Unknown - not attributed,Resources,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1657,Russia,Ukraine,1.0,Unknown,Unknown - not attributed,International power,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1658,Ukraine,Russia,3.0,GRU,State,System / ideology,"['EUROPE', 'EASTEU']"
1658,Ukraine,Russia,3.0,GRU,State,Territory,"['EUROPE', 'EASTEU']"
1658,Ukraine,Russia,3.0,GRU,State,Resources,"['EUROPE', 'EASTEU']"
1658,Ukraine,Russia,3.0,GRU,State,International power,"['EUROPE', 'EASTEU']"
1660,Ukraine,Russia,4.0,None,State,System / ideology,"['EUROPE', 'EASTEU']"
1660,Ukraine,Russia,4.0,None,State,Territory,"['EUROPE', 'EASTEU']"
1660,Ukraine,Russia,4.0,None,State,Resources,"['EUROPE', 'EASTEU']"
1660,Ukraine,Russia,4.0,None,State,International power,"['EUROPE', 'EASTEU']"
1661,Ukraine,Russia,3.0,GRU,State,System / ideology,"['EUROPE', 'EASTEU']"
1661,Ukraine,Russia,3.0,GRU,State,Territory,"['EUROPE', 'EASTEU']"
1661,Ukraine,Russia,3.0,GRU,State,Resources,"['EUROPE', 'EASTEU']"
1661,Ukraine,Russia,3.0,GRU,State,International power,"['EUROPE', 'EASTEU']"
1662,Ukraine,Russia,3.0,None,State,System / ideology,"['EUROPE', 'EASTEU']"
1662,Ukraine,Russia,3.0,None,State,Territory,"['EUROPE', 'EASTEU']"
1662,Ukraine,Russia,3.0,None,State,Resources,"['EUROPE', 'EASTEU']"
1662,Ukraine,Russia,3.0,None,State,International power,"['EUROPE', 'EASTEU']"
1663,Russia,Ukraine,1.0,IT Army of Ukraine,Non-state-group,System / ideology,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1663,Russia,Ukraine,1.0,IT Army of Ukraine,Non-state-group,Territory,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1663,Russia,Ukraine,1.0,IT Army of Ukraine,Non-state-group,Resources,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1663,Russia,Ukraine,1.0,IT Army of Ukraine,Non-state-group,International power,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1667,Bahrain,Unknown,3.0,Unknown,"Non-state actor, state-affiliation suggested",System / ideology,"['ASIA', 'MENA', 'MEA', 'GULFC']"
1667,Bahrain,Unknown,3.0,Unknown,"Non-state actor, state-affiliation suggested",National power,"['ASIA', 'MENA', 'MEA', 'GULFC']"
1668,China,China,3.0,Ke3chang/Vixen Panda/APT 15,"Non-state actor, state-affiliation suggested",System / ideology,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'NATO', 'MEA', 'SASIA']"
1668,China,China,3.0,Ke3chang/Vixen Panda/APT 15,"Non-state actor, state-affiliation suggested",Secession,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'NATO', 'MEA', 'SASIA']"
1668,Turkey,China,3.0,Ke3chang/Vixen Panda/APT 15,"Non-state actor, state-affiliation suggested",System / ideology,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'NATO', 'MEA', 'SASIA']"
1668,Turkey,China,3.0,Ke3chang/Vixen Panda/APT 15,"Non-state actor, state-affiliation suggested",Secession,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'NATO', 'MEA', 'SASIA']"
1668,Afghanistan,China,3.0,Ke3chang/Vixen Panda/APT 15,"Non-state actor, state-affiliation suggested",System / ideology,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'NATO', 'MEA', 'SASIA']"
1668,Afghanistan,China,3.0,Ke3chang/Vixen Panda/APT 15,"Non-state actor, state-affiliation suggested",Secession,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'NATO', 'MEA', 'SASIA']"
1671,China,China,4.0,Earth Longzhi < APT41/BARIUM/Wicked Panda/G0096 (Chengdu 404 Network Technology) < Winnti Umbrella/G0044,"Non-state actor, state-affiliation suggested",System / ideology,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1671,China,China,4.0,Earth Longzhi < APT41/BARIUM/Wicked Panda/G0096 (Chengdu 404 Network Technology) < Winnti Umbrella/G0044,"Non-state actor, state-affiliation suggested",International power,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1671,China,China,4.0,Earth Longzhi < APT41/BARIUM/Wicked Panda/G0096 (Chengdu 404 Network Technology) < Winnti Umbrella/G0044,"Non-state actor, state-affiliation suggested",Secession,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1671,Taiwan,China,4.0,Earth Longzhi < APT41/BARIUM/Wicked Panda/G0096 (Chengdu 404 Network Technology) < Winnti Umbrella/G0044,"Non-state actor, state-affiliation suggested",System / ideology,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1671,Taiwan,China,4.0,Earth Longzhi < APT41/BARIUM/Wicked Panda/G0096 (Chengdu 404 Network Technology) < Winnti Umbrella/G0044,"Non-state actor, state-affiliation suggested",International power,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1671,Taiwan,China,4.0,Earth Longzhi < APT41/BARIUM/Wicked Panda/G0096 (Chengdu 404 Network Technology) < Winnti Umbrella/G0044,"Non-state actor, state-affiliation suggested",Secession,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
1672,Taiwan,China,4.0,Earth Longzhi < APT41/BARIUM/Wicked Panda/G0096 (Chengdu 404 Network Technology) < Winnti Umbrella/G0044,"Non-state actor, state-affiliation suggested",International power,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'SEA', 'SASIA', 'EUROPE', 'EASTEU']"
1672,China,China,4.0,Earth Longzhi < APT41/BARIUM/Wicked Panda/G0096 (Chengdu 404 Network Technology) < Winnti Umbrella/G0044,"Non-state actor, state-affiliation suggested",International power,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'SEA', 'SASIA', 'EUROPE', 'EASTEU']"
1672,Thailand,China,4.0,Earth Longzhi < APT41/BARIUM/Wicked Panda/G0096 (Chengdu 404 Network Technology) < Winnti Umbrella/G0044,"Non-state actor, state-affiliation suggested",International power,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'SEA', 'SASIA', 'EUROPE', 'EASTEU']"
1672,Malaysia,China,4.0,Earth Longzhi < APT41/BARIUM/Wicked Panda/G0096 (Chengdu 404 Network Technology) < Winnti Umbrella/G0044,"Non-state actor, state-affiliation suggested",International power,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'SEA', 'SASIA', 'EUROPE', 'EASTEU']"
1672,Indonesia,China,4.0,Earth Longzhi < APT41/BARIUM/Wicked Panda/G0096 (Chengdu 404 Network Technology) < Winnti Umbrella/G0044,"Non-state actor, state-affiliation suggested",International power,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'SEA', 'SASIA', 'EUROPE', 'EASTEU']"
1672,Pakistan,China,4.0,Earth Longzhi < APT41/BARIUM/Wicked Panda/G0096 (Chengdu 404 Network Technology) < Winnti Umbrella/G0044,"Non-state actor, state-affiliation suggested",International power,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'SEA', 'SASIA', 'EUROPE', 'EASTEU']"
1672,Ukraine,China,4.0,Earth Longzhi < APT41/BARIUM/Wicked Panda/G0096 (Chengdu 404 Network Technology) < Winnti Umbrella/G0044,"Non-state actor, state-affiliation suggested",International power,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'SEA', 'SASIA', 'EUROPE', 'EASTEU']"
1673,Asia (region),China,1.0,Billbug / Lotus Blossom / Thrip,"Non-state actor, state-affiliation suggested",Unknown,['NO_REGION']
1674,United States,"Iran, Islamic Republic of",1.0,Unknown,"Non-state actor, state-affiliation suggested",Unknown,"['NATO', 'NORTHAM']"
1679,Russia,Unknown,1.0,AnonGhost,Non-state-group,System / ideology,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1679,Russia,Unknown,1.0,AnonGhost,Non-state-group,Territory,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1679,Russia,Unknown,1.0,AnonGhost,Non-state-group,Resources,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1679,Russia,Unknown,1.0,AnonGhost,Non-state-group,International power,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1682,Ukraine,Russia,1.0,UAC-0098,"Non-state actor, state-affiliation suggested",System / ideology,"['EUROPE', 'EASTEU']"
1682,Ukraine,Russia,1.0,UAC-0098,"Non-state actor, state-affiliation suggested",Territory,"['EUROPE', 'EASTEU']"
1682,Ukraine,Russia,1.0,UAC-0098,"Non-state actor, state-affiliation suggested",Resources,"['EUROPE', 'EASTEU']"
1682,Ukraine,Russia,1.0,UAC-0098,"Non-state actor, state-affiliation suggested",International power,"['EUROPE', 'EASTEU']"
1683,Belarus,China,3.0,TA428/ Temp.Hex/ Vicious Panda,"Non-state actor, state-affiliation suggested",International power,"['EUROPE', 'EASTEU', 'CSTO', 'ASIA', 'SASIA', 'SCO']"
1683,Afghanistan,China,3.0,TA428/ Temp.Hex/ Vicious Panda,"Non-state actor, state-affiliation suggested",International power,"['EUROPE', 'EASTEU', 'CSTO', 'ASIA', 'SASIA', 'SCO']"
1683,Ukraine,China,3.0,TA428/ Temp.Hex/ Vicious Panda,"Non-state actor, state-affiliation suggested",International power,"['EUROPE', 'EASTEU', 'CSTO', 'ASIA', 'SASIA', 'SCO']"
1683,Russia,China,3.0,TA428/ Temp.Hex/ Vicious Panda,"Non-state actor, state-affiliation suggested",International power,"['EUROPE', 'EASTEU', 'CSTO', 'ASIA', 'SASIA', 'SCO']"
1690,Latvia,Unknown,0.0,nan,nan,System / ideology,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
1700,Ukraine,Russia,1.0,People’s Cyber Army,Non-state-group,System / ideology,"['EUROPE', 'EASTEU']"
1700,Ukraine,Russia,1.0,People’s Cyber Army,Non-state-group,Territory,"['EUROPE', 'EASTEU']"
1700,Ukraine,Russia,1.0,People’s Cyber Army,Non-state-group,Resources,"['EUROPE', 'EASTEU']"
1700,Ukraine,Russia,1.0,People’s Cyber Army,Non-state-group,International power,"['EUROPE', 'EASTEU']"
1702,Ukraine,Russia,3.0,"Gamaredon Group/Shuckworm/BlueAlpha/ACTINIUM/Primitive Bear/Armageddon/DEV-0157, Group G0047 (FSB, 18th Center, Crimea)","Non-state actor, state-affiliation suggested",System / ideology,"['EUROPE', 'EASTEU']"
1702,Ukraine,Russia,3.0,"Gamaredon Group/Shuckworm/BlueAlpha/ACTINIUM/Primitive Bear/Armageddon/DEV-0157, Group G0047 (FSB, 18th Center, Crimea)","Non-state actor, state-affiliation suggested",Territory,"['EUROPE', 'EASTEU']"
1702,Ukraine,Russia,3.0,"Gamaredon Group/Shuckworm/BlueAlpha/ACTINIUM/Primitive Bear/Armageddon/DEV-0157, Group G0047 (FSB, 18th Center, Crimea)","Non-state actor, state-affiliation suggested",Resources,"['EUROPE', 'EASTEU']"
1702,Ukraine,Russia,3.0,"Gamaredon Group/Shuckworm/BlueAlpha/ACTINIUM/Primitive Bear/Armageddon/DEV-0157, Group G0047 (FSB, 18th Center, Crimea)","Non-state actor, state-affiliation suggested",International power,"['EUROPE', 'EASTEU']"
1703,Estonia,Unknown,0.0,nan,nan,System / ideology,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
1726,"Moldova, Republic of",Russia,2.0,Killnet,Non-state-group,System / ideology,"['EUROPE', 'EASTEU']"
1726,"Moldova, Republic of",Russia,2.0,Killnet,Non-state-group,Territory,"['EUROPE', 'EASTEU']"
1726,"Moldova, Republic of",Russia,2.0,Killnet,Non-state-group,Resources,"['EUROPE', 'EASTEU']"
1726,"Moldova, Republic of",Russia,2.0,Killnet,Non-state-group,International power,"['EUROPE', 'EASTEU']"
1733,Central Asia (region),China,1.0,Curious Gorge (PLA SSF),"Non-state actor, state-affiliation suggested",Unknown,"['NO_REGION', 'EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1733,Ukraine,China,1.0,Curious Gorge (PLA SSF),"Non-state actor, state-affiliation suggested",Unknown,"['NO_REGION', 'EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1733,Russia,China,1.0,Curious Gorge (PLA SSF),"Non-state actor, state-affiliation suggested",Unknown,"['NO_REGION', 'EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1735,France,Unknown,4.0,Unknown,Unknown,Unknown,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1738,Russia,Ukraine,4.0,Team OneFist,Non-state-group,System / ideology,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1738,Russia,Ukraine,4.0,Team OneFist,Non-state-group,Territory,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1738,Russia,Ukraine,4.0,Team OneFist,Non-state-group,Resources,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1738,Russia,Ukraine,4.0,Team OneFist,Non-state-group,International power,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1740,Russia,Ukraine,2.0,Team OneFist,Non-state-group,System / ideology,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1740,Russia,Ukraine,2.0,Team OneFist,Non-state-group,Territory,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1740,Russia,Ukraine,2.0,Team OneFist,Non-state-group,Resources,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1740,Russia,Ukraine,2.0,Team OneFist,Non-state-group,International power,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1752,New Zealand,Russia,4.0,LockBit,Non-state-group,Unknown,['OC']
1753,Russia,Russia,3.0,IT Army of Ukraine,Non-state-group,System / ideology,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1753,Russia,Russia,3.0,IT Army of Ukraine,Non-state-group,Territory,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1753,Russia,Russia,3.0,IT Army of Ukraine,Non-state-group,Resources,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1753,Russia,Russia,3.0,IT Army of Ukraine,Non-state-group,International power,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1753,Russia,Ukraine,3.0,IT Army of Ukraine,Non-state-group,System / ideology,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1753,Russia,Ukraine,3.0,IT Army of Ukraine,Non-state-group,Territory,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1753,Russia,Ukraine,3.0,IT Army of Ukraine,Non-state-group,Resources,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1753,Russia,Ukraine,3.0,IT Army of Ukraine,Non-state-group,International power,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1754,Lebanon,"Iran, Islamic Republic of",3.0,APT42,"Non-state actor, state-affiliation suggested",System / ideology,"['ASIA', 'MENA', 'MEA', 'NO_REGION']"
1754,Lebanon,"Iran, Islamic Republic of",3.0,APT42,"Non-state actor, state-affiliation suggested",International power,"['ASIA', 'MENA', 'MEA', 'NO_REGION']"
1754,Gulf Countries (region),"Iran, Islamic Republic of",3.0,APT42,"Non-state actor, state-affiliation suggested",System / ideology,"['ASIA', 'MENA', 'MEA', 'NO_REGION']"
1754,Gulf Countries (region),"Iran, Islamic Republic of",3.0,APT42,"Non-state actor, state-affiliation suggested",International power,"['ASIA', 'MENA', 'MEA', 'NO_REGION']"
1754,"Iran, Islamic Republic of","Iran, Islamic Republic of",3.0,APT42,"Non-state actor, state-affiliation suggested",System / ideology,"['ASIA', 'MENA', 'MEA', 'NO_REGION']"
1754,"Iran, Islamic Republic of","Iran, Islamic Republic of",3.0,APT42,"Non-state actor, state-affiliation suggested",International power,"['ASIA', 'MENA', 'MEA', 'NO_REGION']"
1756,Hong Kong,"Iran, Islamic Republic of",4.0,Agrius,"Non-state actor, state-affiliation suggested",Unknown,"['ASIA', 'AFRICA', 'SSA', 'MENA', 'MEA']"
1756,South Africa,"Iran, Islamic Republic of",4.0,Agrius,"Non-state actor, state-affiliation suggested",Unknown,"['ASIA', 'AFRICA', 'SSA', 'MENA', 'MEA']"
1756,Israel,"Iran, Islamic Republic of",4.0,Agrius,"Non-state actor, state-affiliation suggested",Unknown,"['ASIA', 'AFRICA', 'SSA', 'MENA', 'MEA']"
1777,Japan,Russia,1.0,Killnet,Non-state-group,System / ideology,"['ASIA', 'SCS', 'NEA']"
1781,Ukraine,Ukraine,1.0,hdr0,Non-state-group,System / ideology,"['EUROPE', 'EASTEU']"
1781,Ukraine,Ukraine,1.0,hdr0,Non-state-group,Territory,"['EUROPE', 'EASTEU']"
1781,Ukraine,Ukraine,1.0,hdr0,Non-state-group,Resources,"['EUROPE', 'EASTEU']"
1781,Ukraine,Ukraine,1.0,hdr0,Non-state-group,International power,"['EUROPE', 'EASTEU']"
1782,Russia,China,1.0,Twisted Panda,"Non-state actor, state-affiliation suggested",International power,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1788,Denmark,Unknown,1.0,Unknown,Unknown,Unknown,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
1789,Netherlands,Netherlands,3.0,Unknown,Individual hacker(s),Unknown,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
1791,Belarus,Unknown,3.0,Inception Framework/Cloud Atlas/Blue Odin/G0100,Unknown - not attributed,System / ideology,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1791,Belarus,Unknown,3.0,Inception Framework/Cloud Atlas/Blue Odin/G0100,Unknown - not attributed,Territory,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1791,Belarus,Unknown,3.0,Inception Framework/Cloud Atlas/Blue Odin/G0100,Unknown - not attributed,Resources,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1791,Belarus,Unknown,3.0,Inception Framework/Cloud Atlas/Blue Odin/G0100,Unknown - not attributed,International power,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1791,Ukraine,Unknown,3.0,Inception Framework/Cloud Atlas/Blue Odin/G0100,Unknown - not attributed,System / ideology,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1791,Ukraine,Unknown,3.0,Inception Framework/Cloud Atlas/Blue Odin/G0100,Unknown - not attributed,Territory,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1791,Ukraine,Unknown,3.0,Inception Framework/Cloud Atlas/Blue Odin/G0100,Unknown - not attributed,Resources,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1791,Ukraine,Unknown,3.0,Inception Framework/Cloud Atlas/Blue Odin/G0100,Unknown - not attributed,International power,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1791,"Moldova, Republic of",Unknown,3.0,Inception Framework/Cloud Atlas/Blue Odin/G0100,Unknown - not attributed,System / ideology,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1791,"Moldova, Republic of",Unknown,3.0,Inception Framework/Cloud Atlas/Blue Odin/G0100,Unknown - not attributed,Territory,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1791,"Moldova, Republic of",Unknown,3.0,Inception Framework/Cloud Atlas/Blue Odin/G0100,Unknown - not attributed,Resources,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1791,"Moldova, Republic of",Unknown,3.0,Inception Framework/Cloud Atlas/Blue Odin/G0100,Unknown - not attributed,International power,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1791,Russia,Unknown,3.0,Inception Framework/Cloud Atlas/Blue Odin/G0100,Unknown - not attributed,System / ideology,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1791,Russia,Unknown,3.0,Inception Framework/Cloud Atlas/Blue Odin/G0100,Unknown - not attributed,Territory,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1791,Russia,Unknown,3.0,Inception Framework/Cloud Atlas/Blue Odin/G0100,Unknown - not attributed,Resources,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1791,Russia,Unknown,3.0,Inception Framework/Cloud Atlas/Blue Odin/G0100,Unknown - not attributed,International power,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1792,Malaysia,Unknown,3.0,Daixin Team,Unknown - not attributed,Unknown,"['ASIA', 'SCS', 'SEA']"
1793,Mexico,Unknown,4.0,Unknown,Non-state-group,Unknown,['NO_REGION']
1794,Argentina,Unknown,4.0,Unknown,Unknown,Unknown,['SOUTHAM']
1795,United States,"Iran, Islamic Republic of",1.0,"Cluster B < COBALT MIRAGE/ Nemesis Kitten/ TunnelVision/ UNC2448/ DEV-0270 < Phosphorus/ APT35/ Charming Kitten (Iranian Revolutionary Guard Corps, Najee Technology/ Afkar System)","Non-state actor, state-affiliation suggested",Unknown,"['NATO', 'NORTHAM']"
1804,Russia,Ukraine,2.0,IT Army of Ukraine,Non-state-group,System / ideology,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1804,Russia,Ukraine,2.0,IT Army of Ukraine,Non-state-group,Territory,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1804,Russia,Ukraine,2.0,IT Army of Ukraine,Non-state-group,Resources,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1804,Russia,Ukraine,2.0,IT Army of Ukraine,Non-state-group,International power,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1821,United States,Russia,,Killnet,Non-state-group,System / ideology,"['NATO', 'NORTHAM']"
1821,United States,Russia,,Killnet,Non-state-group,Territory,"['NATO', 'NORTHAM']"
1821,United States,Russia,,Killnet,Non-state-group,Resources,"['NATO', 'NORTHAM']"
1821,United States,Russia,,Killnet,Non-state-group,International power,"['NATO', 'NORTHAM']"
1849,Ukraine,Russia,1.0,Unknown,Unknown - not attributed,System / ideology,"['EUROPE', 'EASTEU']"
