ID,start_date,attribution_ID,attribution_date,attribution_basis_clean,receiver_country,initiator_country,incident_type,receiver_region
2048,2022-06-01,8726,2023-03-09,Industry attribution,Europe (region),"Korea, Democratic People's Republic of",Hijacking without Misuse,"['NO_REGION', 'NATO', 'NORTHAM']"
2048,2022-06-01,8726,2023-03-09,Industry attribution,United States,"Korea, Democratic People's Republic of",Hijacking without Misuse,"['NO_REGION', 'NATO', 'NORTHAM']"
2048,2022-06-01,8727,2022-11-29,Industry attribution,Europe (region),"Korea, Democratic People's Republic of",Hijacking without Misuse,"['NO_REGION', 'NATO', 'NORTHAM']"
2048,2022-06-01,8727,2022-11-29,Industry attribution,United States,"Korea, Democratic People's Republic of",Hijacking without Misuse,"['NO_REGION', 'NATO', 'NORTHAM']"
2050,2023-01-01,8724,2023-03-01,Attacker confirms,United States,Not available,Data theft,"['NATO', 'NORTHAM']"
2050,2023-01-01,8724,2023-03-01,Attacker confirms,United States,Not available,Hijacking with Misuse,"['NATO', 'NORTHAM']"
2053,2023-01-01,8722,,,Switzerland,Not available,Disruption,"['EUROPE', 'WESTEU']"
2053,2023-01-01,8722,,,Switzerland,Not available,Hijacking with Misuse,"['EUROPE', 'WESTEU']"
2053,2023-01-01,8722,,,Switzerland,Not available,Ransomware,"['EUROPE', 'WESTEU']"
2055,2023-01-01,10020,,,United States,Not available,Data theft,"['NATO', 'NORTHAM']"
2055,2023-01-01,10020,,,United States,Not available,Disruption,"['NATO', 'NORTHAM']"
2055,2023-01-01,10020,,,United States,Not available,Hijacking with Misuse,"['NATO', 'NORTHAM']"
2055,2023-01-01,10020,,,United States,Not available,Ransomware,"['NATO', 'NORTHAM']"
2056,2023-02-03,10655,2023-03-10,Attacker confirms,United States,Not available,Data theft & Doxing,"['NATO', 'NORTHAM']"
2056,2023-02-03,10655,2023-03-10,Attacker confirms,United States,Not available,Disruption,"['NATO', 'NORTHAM']"
2056,2023-02-03,10655,2023-03-10,Attacker confirms,United States,Not available,Hijacking with Misuse,"['NATO', 'NORTHAM']"
2056,2023-02-03,10655,2023-03-10,Attacker confirms,United States,Not available,Ransomware,"['NATO', 'NORTHAM']"
2057,2023-03-10,8716,,,Belgium,Not available,Disruption,"['EUROPE', 'EU(MS)', 'NATO', 'WESTEU']"
2057,2023-03-10,8716,,,Belgium,Not available,Hijacking with Misuse,"['EUROPE', 'EU(MS)', 'NATO', 'WESTEU']"
2061,2023-01-28,8981,,,United States,Not available,Data theft & Doxing,"['NATO', 'NORTHAM']"
2061,2023-01-28,8981,,,United States,Not available,Hijacking with Misuse,"['NATO', 'NORTHAM']"
2063,2023-02-01,8776,2023-03-10,Industry attribution,Southeast Asia (region),China,Data theft,['NO_REGION']
2063,2023-02-01,8776,2023-03-10,Industry attribution,Southeast Asia (region),China,Hijacking with Misuse,['NO_REGION']
2064,2023-01-20,,,,United States,,Data theft,"['NATO', 'NORTHAM']"
2064,2023-01-20,,,,United States,,Hijacking with Misuse,"['NATO', 'NORTHAM']"
2064,2023-01-20,8775,,,United States,,Data theft,"['NATO', 'NORTHAM']"
2064,2023-01-20,8775,,,United States,,Hijacking with Misuse,"['NATO', 'NORTHAM']"
2065,,8774,,,Not available,Not available,Data theft,['NO_REGION']
2065,,8774,,,Not available,Not available,Hijacking with Misuse,['NO_REGION']
2073,2023-03-01,10727,2023-03-16,Media-based attribution,United Kingdom,Not available,Disruption,"['EUROPE', 'NATO', 'NORTHEU']"
2073,2023-03-01,10727,2023-03-16,Media-based attribution,United Kingdom,Not available,Hijacking with Misuse,"['EUROPE', 'NATO', 'NORTHEU']"
2074,2021-01-01,10021,2023-03-16,Industry attribution,Lithuania,Russia,Hijacking without Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'EASTEU', 'ASIA', 'SASIA', 'SCO']"
2074,2021-01-01,10021,2023-03-16,Industry attribution,Lithuania,Belarus,Hijacking without Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'EASTEU', 'ASIA', 'SASIA', 'SCO']"
2074,2021-01-01,10021,2023-03-16,Industry attribution,Italy,Russia,Hijacking without Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'EASTEU', 'ASIA', 'SASIA', 'SCO']"
2074,2021-01-01,10021,2023-03-16,Industry attribution,Italy,Belarus,Hijacking without Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'EASTEU', 'ASIA', 'SASIA', 'SCO']"
2074,2021-01-01,10021,2023-03-16,Industry attribution,Slovakia,Russia,Hijacking without Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'EASTEU', 'ASIA', 'SASIA', 'SCO']"
2074,2021-01-01,10021,2023-03-16,Industry attribution,Slovakia,Belarus,Hijacking without Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'EASTEU', 'ASIA', 'SASIA', 'SCO']"
2074,2021-01-01,10021,2023-03-16,Industry attribution,India,Russia,Hijacking without Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'EASTEU', 'ASIA', 'SASIA', 'SCO']"
2074,2021-01-01,10021,2023-03-16,Industry attribution,India,Belarus,Hijacking without Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'EASTEU', 'ASIA', 'SASIA', 'SCO']"
2074,2021-01-01,10021,2023-03-16,Industry attribution,Holy See (Vatican City State),Russia,Hijacking without Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'EASTEU', 'ASIA', 'SASIA', 'SCO']"
2074,2021-01-01,10021,2023-03-16,Industry attribution,Holy See (Vatican City State),Belarus,Hijacking without Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'EASTEU', 'ASIA', 'SASIA', 'SCO']"
2074,2021-01-01,10021,2023-03-16,Industry attribution,Ukraine,Russia,Hijacking without Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'EASTEU', 'ASIA', 'SASIA', 'SCO']"
2074,2021-01-01,10021,2023-03-16,Industry attribution,Ukraine,Belarus,Hijacking without Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'EASTEU', 'ASIA', 'SASIA', 'SCO']"
2074,2021-01-01,10021,2023-03-16,Industry attribution,Poland,Russia,Hijacking without Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'EASTEU', 'ASIA', 'SASIA', 'SCO']"
2074,2021-01-01,10021,2023-03-16,Industry attribution,Poland,Belarus,Hijacking without Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'EASTEU', 'ASIA', 'SASIA', 'SCO']"
2075,2023-03-01,10105,,,Australia,Not available,Data theft,"['OC', 'NO_REGION']"
2075,2023-03-01,10105,,,Australia,Not available,Hijacking with Misuse,"['OC', 'NO_REGION']"
2075,2023-03-01,10105,,,Not available,Not available,Data theft,"['OC', 'NO_REGION']"
2075,2023-03-01,10105,,,Not available,Not available,Hijacking with Misuse,"['OC', 'NO_REGION']"
2076,2022-12-01,9275,,,France,Not available,Data theft,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM', 'OC']"
2076,2022-12-01,9275,,,France,Not available,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM', 'OC']"
2076,2022-12-01,9275,,,France,Not available,Hijacking with Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM', 'OC']"
2076,2022-12-01,9275,,,France,Not available,Ransomware,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM', 'OC']"
2076,2022-12-01,9275,,,United States,Not available,Data theft,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM', 'OC']"
2076,2022-12-01,9275,,,United States,Not available,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM', 'OC']"
2076,2022-12-01,9275,,,United States,Not available,Hijacking with Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM', 'OC']"
2076,2022-12-01,9275,,,United States,Not available,Ransomware,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM', 'OC']"
2076,2022-12-01,9275,,,New Zealand,Not available,Data theft,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM', 'OC']"
2076,2022-12-01,9275,,,New Zealand,Not available,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM', 'OC']"
2076,2022-12-01,9275,,,New Zealand,Not available,Hijacking with Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM', 'OC']"
2076,2022-12-01,9275,,,New Zealand,Not available,Ransomware,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM', 'OC']"
2076,2022-12-01,9275,,,Australia,Not available,Data theft,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM', 'OC']"
2076,2022-12-01,9275,,,Australia,Not available,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM', 'OC']"
2076,2022-12-01,9275,,,Australia,Not available,Hijacking with Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM', 'OC']"
2076,2022-12-01,9275,,,Australia,Not available,Ransomware,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM', 'OC']"
2076,2022-12-01,9275,,,Italy,Not available,Data theft,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM', 'OC']"
2076,2022-12-01,9275,,,Italy,Not available,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM', 'OC']"
2076,2022-12-01,9275,,,Italy,Not available,Hijacking with Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM', 'OC']"
2076,2022-12-01,9275,,,Italy,Not available,Ransomware,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM', 'OC']"
2076,2022-12-01,9275,,,Germany,Not available,Data theft,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM', 'OC']"
2076,2022-12-01,9275,,,Germany,Not available,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM', 'OC']"
2076,2022-12-01,9275,,,Germany,Not available,Hijacking with Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM', 'OC']"
2076,2022-12-01,9275,,,Germany,Not available,Ransomware,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM', 'OC']"
2077,2021-04-15,,,,United States,,Data theft,"['NATO', 'NORTHAM']"
2077,2021-04-15,9276,,,United States,,Data theft,"['NATO', 'NORTHAM']"
2079,2023-03-01,9278,2023-03-14,Attacker confirms,Spain,Not available,Data theft & Doxing,"['EUROPE', 'NATO', 'EU(MS)']"
2079,2023-03-01,9278,2023-03-14,Attacker confirms,Spain,Not available,Hijacking with Misuse,"['EUROPE', 'NATO', 'EU(MS)']"
2080,2023-01-01,8901,2023-03-15,Attacker confirms,India,Russia,Data theft,"['ASIA', 'SASIA', 'SCO']"
2080,2023-01-01,8901,2023-03-15,Attacker confirms,India,Russia,Hijacking with Misuse,"['ASIA', 'SASIA', 'SCO']"
2082,2021-09-01,12988,2023-03-20,Media-based attribution,United States,Greece,Data theft,"['NATO', 'NORTHAM']"
2082,2021-09-01,12988,2023-03-20,Media-based attribution,United States,Greece,Hijacking with Misuse,"['NATO', 'NORTHAM']"
2083,2023-03-06,10024,2023-03-13,Attacker confirms,Netherlands,Not available,Data theft,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2083,2023-03-06,10024,2023-03-13,Attacker confirms,Netherlands,Not available,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2083,2023-03-06,10024,2023-03-13,Attacker confirms,Netherlands,Not available,Hijacking with Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2083,2023-03-06,10024,2023-03-13,Attacker confirms,Netherlands,Not available,Ransomware,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2086,2022-06-30,,,,United States,,Data theft,"['NATO', 'NORTHAM']"
2086,2022-06-30,,,,United States,,Hijacking with Misuse,"['NATO', 'NORTHAM']"
2086,2022-06-30,9279,,,United States,,Data theft,"['NATO', 'NORTHAM']"
2086,2022-06-30,9279,,,United States,,Hijacking with Misuse,"['NATO', 'NORTHAM']"
2100,2023-03-26,9280,2023-03-27,Attacker confirms,France,Russia,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2101,2023-02-21,9282,2023-02-27,Attacker confirms,United States,Not available,Data theft & Doxing,"['NATO', 'NORTHAM']"
2101,2023-02-21,9282,2023-02-27,Attacker confirms,United States,Not available,Disruption,"['NATO', 'NORTHAM']"
2101,2023-02-21,9282,2023-02-27,Attacker confirms,United States,Not available,Hijacking with Misuse,"['NATO', 'NORTHAM']"
2101,2023-02-21,9282,2023-02-27,Attacker confirms,United States,Not available,Ransomware,"['NATO', 'NORTHAM']"
2101,2023-02-21,9281,2023-02-21,Political attribution,United States,Not available,Data theft & Doxing,"['NATO', 'NORTHAM']"
2101,2023-02-21,9281,2023-02-21,Political attribution,United States,Not available,Disruption,"['NATO', 'NORTHAM']"
2101,2023-02-21,9281,2023-02-21,Political attribution,United States,Not available,Hijacking with Misuse,"['NATO', 'NORTHAM']"
2101,2023-02-21,9281,2023-02-21,Political attribution,United States,Not available,Ransomware,"['NATO', 'NORTHAM']"
2102,2023-01-01,9283,,,United States,Not available,Disruption,"['NATO', 'NORTHAM']"
2102,2023-01-01,9283,,,United States,Not available,Hijacking with Misuse,"['NATO', 'NORTHAM']"
2102,2023-01-01,9283,,,United States,Not available,Ransomware,"['NATO', 'NORTHAM']"
2103,2023-01-01,9284,,,United States,Not available,Data theft,"['NATO', 'NORTHAM']"
2103,2023-01-01,9284,,,United States,Not available,Hijacking with Misuse,"['NATO', 'NORTHAM']"
2108,2023-03-08,12082,2023-04-03,Industry attribution,Brazil,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2108,2023-03-08,12082,2023-04-03,Industry attribution,Not available,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2108,2023-03-08,12082,2023-04-03,Industry attribution,Germany,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2108,2023-03-08,12082,2023-04-03,Industry attribution,Italy,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2108,2023-03-08,12082,2023-04-03,Industry attribution,France,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2108,2023-03-08,12082,2023-04-03,Industry attribution,Europe (region),"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2108,2023-03-08,12082,2023-04-03,Industry attribution,United States,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2108,2023-03-08,12084,2023-03-29,Industry attribution,Brazil,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2108,2023-03-08,12084,2023-03-29,Industry attribution,Not available,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2108,2023-03-08,12084,2023-03-29,Industry attribution,Germany,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2108,2023-03-08,12084,2023-03-29,Industry attribution,Italy,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2108,2023-03-08,12084,2023-03-29,Industry attribution,France,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2108,2023-03-08,12084,2023-03-29,Industry attribution,Europe (region),"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2108,2023-03-08,12084,2023-03-29,Industry attribution,United States,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2108,2023-03-08,12080,2023-03-30,Industry attribution,Brazil,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2108,2023-03-08,12080,2023-03-30,Industry attribution,Not available,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2108,2023-03-08,12080,2023-03-30,Industry attribution,Germany,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2108,2023-03-08,12080,2023-03-30,Industry attribution,Italy,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2108,2023-03-08,12080,2023-03-30,Industry attribution,France,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2108,2023-03-08,12080,2023-03-30,Industry attribution,Europe (region),"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2108,2023-03-08,12080,2023-03-30,Industry attribution,United States,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2108,2023-03-08,12081,2023-03-29,Industry attribution,Brazil,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2108,2023-03-08,12081,2023-03-29,Industry attribution,Not available,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2108,2023-03-08,12081,2023-03-29,Industry attribution,Germany,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2108,2023-03-08,12081,2023-03-29,Industry attribution,Italy,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2108,2023-03-08,12081,2023-03-29,Industry attribution,France,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2108,2023-03-08,12081,2023-03-29,Industry attribution,Europe (region),"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2108,2023-03-08,12081,2023-03-29,Industry attribution,United States,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2108,2023-03-08,12083,2023-03-30,Industry attribution,Brazil,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2108,2023-03-08,12083,2023-03-30,Industry attribution,Not available,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2108,2023-03-08,12083,2023-03-30,Industry attribution,Germany,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2108,2023-03-08,12083,2023-03-30,Industry attribution,Italy,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2108,2023-03-08,12083,2023-03-30,Industry attribution,France,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2108,2023-03-08,12083,2023-03-30,Industry attribution,Europe (region),"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2108,2023-03-08,12083,2023-03-30,Industry attribution,United States,"Korea, Democratic People's Republic of",Hijacking with Misuse,"['SOUTHAM', 'NO_REGION', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'NORTHAM']"
2109,2022-08-29,10026,2023-09-22,Media-based attribution,United States,Eastern Europe,Disruption,"['NATO', 'NORTHAM']"
2109,2022-08-29,10026,2023-09-22,Media-based attribution,United States,Eastern Europe,Hijacking with Misuse,"['NATO', 'NORTHAM']"
2109,2022-08-29,10026,2023-09-22,Media-based attribution,United States,Eastern Europe,Ransomware,"['NATO', 'NORTHAM']"
2109,2022-08-29,10026,2023-09-22,Media-based attribution,United States,Russia,Disruption,"['NATO', 'NORTHAM']"
2109,2022-08-29,10026,2023-09-22,Media-based attribution,United States,Russia,Hijacking with Misuse,"['NATO', 'NORTHAM']"
2109,2022-08-29,10026,2023-09-22,Media-based attribution,United States,Russia,Ransomware,"['NATO', 'NORTHAM']"
2110,2022-08-13,,,,United States,,Data theft,"['NATO', 'NORTHAM']"
2110,2022-08-13,,,,United States,,Disruption,"['NATO', 'NORTHAM']"
2110,2022-08-13,,,,United States,,Hijacking with Misuse,"['NATO', 'NORTHAM']"
2110,2022-08-13,,,,United States,,Ransomware,"['NATO', 'NORTHAM']"
2110,2022-08-13,9453,,,United States,,Data theft,"['NATO', 'NORTHAM']"
2110,2022-08-13,9453,,,United States,,Disruption,"['NATO', 'NORTHAM']"
2110,2022-08-13,9453,,,United States,,Hijacking with Misuse,"['NATO', 'NORTHAM']"
2110,2022-08-13,9453,,,United States,,Ransomware,"['NATO', 'NORTHAM']"
2111,2022-10-08,12085,,,United States,Not available,Data theft,"['NATO', 'NORTHAM']"
2126,2023-04-04,12078,2023-04-04,Attacker confirms,Germany,Not available,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
