ID,incident_type,weighted_cyber_intensity,start_date,year,month,receiver_country,initiator_country,receiver_region
687,Hijacking with Misuse,3.0,2015-01-01,2015.0,1.0,Mexico,Unknown,['NO_REGION']
688,Data theft,3.0,2015-01-01,2015.0,1.0,Ecuador,Unknown,"['NO_REGION', 'SOUTHAM', 'ASIA', 'SCS', 'SEA']"
688,Data theft,3.0,2015-01-01,2015.0,1.0,Peru,Unknown,"['NO_REGION', 'SOUTHAM', 'ASIA', 'SCS', 'SEA']"
688,Data theft,3.0,2015-01-01,2015.0,1.0,Brazil,Unknown,"['NO_REGION', 'SOUTHAM', 'ASIA', 'SCS', 'SEA']"
688,Data theft,3.0,2015-01-01,2015.0,1.0,Malaysia,Unknown,"['NO_REGION', 'SOUTHAM', 'ASIA', 'SCS', 'SEA']"
688,Data theft,3.0,2015-01-01,2015.0,1.0,Argentina,Unknown,"['NO_REGION', 'SOUTHAM', 'ASIA', 'SCS', 'SEA']"
688,Data theft,3.0,2015-01-01,2015.0,1.0,Brunei,Unknown,"['NO_REGION', 'SOUTHAM', 'ASIA', 'SCS', 'SEA']"
688,Hijacking with Misuse,3.0,2015-01-01,2015.0,1.0,Ecuador,Unknown,"['NO_REGION', 'SOUTHAM', 'ASIA', 'SCS', 'SEA']"
688,Hijacking with Misuse,3.0,2015-01-01,2015.0,1.0,Peru,Unknown,"['NO_REGION', 'SOUTHAM', 'ASIA', 'SCS', 'SEA']"
688,Hijacking with Misuse,3.0,2015-01-01,2015.0,1.0,Brazil,Unknown,"['NO_REGION', 'SOUTHAM', 'ASIA', 'SCS', 'SEA']"
688,Hijacking with Misuse,3.0,2015-01-01,2015.0,1.0,Malaysia,Unknown,"['NO_REGION', 'SOUTHAM', 'ASIA', 'SCS', 'SEA']"
688,Hijacking with Misuse,3.0,2015-01-01,2015.0,1.0,Argentina,Unknown,"['NO_REGION', 'SOUTHAM', 'ASIA', 'SCS', 'SEA']"
688,Hijacking with Misuse,3.0,2015-01-01,2015.0,1.0,Brunei,Unknown,"['NO_REGION', 'SOUTHAM', 'ASIA', 'SCS', 'SEA']"
689,Data theft,3.0,2015-01-01,2015.0,1.0,"Iran, Islamic Republic of",Unknown,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF']"
689,Data theft,3.0,2015-01-01,2015.0,1.0,Lebanon,Unknown,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF']"
689,Data theft,3.0,2015-01-01,2015.0,1.0,Egypt,Unknown,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF']"
689,Data theft,3.0,2015-01-01,2015.0,1.0,Morocco,Unknown,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF']"
689,Data theft,3.0,2015-01-01,2015.0,1.0,Jordan,Unknown,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF']"
689,Hijacking with Misuse,3.0,2015-01-01,2015.0,1.0,"Iran, Islamic Republic of",Unknown,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF']"
689,Hijacking with Misuse,3.0,2015-01-01,2015.0,1.0,Lebanon,Unknown,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF']"
689,Hijacking with Misuse,3.0,2015-01-01,2015.0,1.0,Egypt,Unknown,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF']"
689,Hijacking with Misuse,3.0,2015-01-01,2015.0,1.0,Morocco,Unknown,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF']"
689,Hijacking with Misuse,3.0,2015-01-01,2015.0,1.0,Jordan,Unknown,"['ASIA', 'MENA', 'MEA', 'AFRICA', 'NAF']"
690,Disruption,2.0,2015-01-10,2015.0,1.0,France,Unknown,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
691,Disruption,1.0,2015-01-13,2015.0,1.0,United States,Unknown,"['NATO', 'NORTHAM']"
692,Disruption,1.0,2015-01-21,2015.0,1.0,France,Syria,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
693,Disruption,1.0,2015-01-26,2015.0,1.0,Malaysia,Unknown,"['ASIA', 'SCS', 'SEA']"
694,Disruption,1.0,2015-01-31,2015.0,1.0,Philippines,Unknown,"['ASIA', 'SCS', 'SEA']"
695,Data theft,1.0,2015-02-01,2015.0,2.0,United Kingdom,Russia,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
696,Disruption,1.0,2015-02-10,2015.0,2.0,Netherlands,Unknown,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
697,Disruption,2.0,2015-03-01,2015.0,3.0,Russia,Unknown,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
698,Data theft,2.0,2015-03-01,2015.0,3.0,India,China,"['ASIA', 'SASIA', 'SCO']"
698,Data theft,2.0,2015-03-01,2015.0,3.0,India,Pakistan,"['ASIA', 'SASIA', 'SCO']"
699,Data theft,1.0,2015-03-01,2015.0,3.0,Denmark,Russia,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
700,Data theft & Doxing,1.0,2015-03-05,2015.0,3.0,Canada,Unknown,"['NATO', 'NORTHAM']"
701,Disruption,2.0,2015-03-19,2015.0,3.0,United States,China,"['NATO', 'NORTHAM']"
702,Disruption,2.0,2015-03-31,2015.0,3.0,Yemen,Yemen,"['ASIA', 'MENA', 'MEA']"
703,Disruption,3.0,2015-04-01,2015.0,4.0,Ukraine,Russia,"['EUROPE', 'EASTEU']"
703,Hijacking with Misuse,3.0,2015-04-01,2015.0,4.0,Ukraine,Russia,"['EUROPE', 'EASTEU']"
704,Disruption,1.0,2015-04-01,2015.0,4.0,China,Philippines,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
705,Disruption,1.0,2015-04-01,2015.0,4.0,China,Unknown,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
706,Disruption,1.0,2015-04-01,2015.0,4.0,Saudi Arabia,"Iran, Islamic Republic of","['ASIA', 'MENA', 'MEA', 'GULFC', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
706,Disruption,1.0,2015-04-01,2015.0,4.0,United Kingdom,"Iran, Islamic Republic of","['ASIA', 'MENA', 'MEA', 'GULFC', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
707,Disruption,1.0,2015-04-01,2015.0,4.0,Turkey,Armenia,"['ASIA', 'NATO', 'MEA']"
708,Disruption,1.0,2015-04-01,2015.0,4.0,Armenia,Turkey,"['ASIA', 'CENTAS', 'CSTO']"
709,Disruption,1.0,2015-04-07,2015.0,4.0,United Arab Emirates,Yemen,"['ASIA', 'MENA', 'MEA', 'GULFC']"
710,Disruption,1.0,2015-04-09,2015.0,4.0,Turkmenistan,Unknown,['ASIA']
711,Disruption,1.0,2015-04-13,2015.0,4.0,"Iran, Islamic Republic of",Saudi Arabia,"['ASIA', 'MENA', 'MEA']"
712,Data theft,4.0,2015-04-13,2015.0,4.0,Germany,Russia,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
712,Hijacking with Misuse,4.0,2015-04-13,2015.0,4.0,Germany,Russia,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
713,Disruption,1.0,2015-04-13,2015.0,4.0,Holy See (Vatican City State),Turkey,['EUROPE']
714,Data theft & Doxing,2.0,2015-05-01,2015.0,5.0,Chile,Chile,['SOUTHAM']
714,Disruption,2.0,2015-05-01,2015.0,5.0,Chile,Chile,['SOUTHAM']
715,Data theft,2.0,2015-05-01,2015.0,5.0,United States,China,"['NATO', 'NORTHAM']"
716,Disruption,1.0,2015-05-01,2015.0,5.0,United Kingdom,Unknown,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
717,Data theft & Doxing,2.0,2015-05-01,2015.0,5.0,Japan,Unknown,"['ASIA', 'SCS', 'NEA']"
718,Data theft & Doxing,1.0,2015-05-01,2015.0,5.0,Italy,Unknown,"['EUROPE', 'NATO', 'EU(MS)']"
719,Data theft,3.0,2015-05-01,2015.0,5.0,Middle East (region),Unknown,"['NO_REGION', 'NATO', 'NORTHAM']"
719,Data theft,3.0,2015-05-01,2015.0,5.0,United States,Unknown,"['NO_REGION', 'NATO', 'NORTHAM']"
719,Data theft,3.0,2015-05-01,2015.0,5.0,Europe (region),Unknown,"['NO_REGION', 'NATO', 'NORTHAM']"
719,Hijacking with Misuse,3.0,2015-05-01,2015.0,5.0,Middle East (region),Unknown,"['NO_REGION', 'NATO', 'NORTHAM']"
719,Hijacking with Misuse,3.0,2015-05-01,2015.0,5.0,United States,Unknown,"['NO_REGION', 'NATO', 'NORTHAM']"
719,Hijacking with Misuse,3.0,2015-05-01,2015.0,5.0,Europe (region),Unknown,"['NO_REGION', 'NATO', 'NORTHAM']"
720,Disruption,1.0,2015-05-14,2015.0,5.0,"Iran, Islamic Republic of",Saudi Arabia,"['ASIA', 'MENA', 'MEA']"
721,Data theft,4.0,2015-06-01,2015.0,6.0,United States,Russia,"['NATO', 'NORTHAM']"
721,Hijacking with Misuse,4.0,2015-06-01,2015.0,6.0,United States,Russia,"['NATO', 'NORTHAM']"
722,Data theft,4.0,2015-06-01,2015.0,6.0,United States,"Iran, Islamic Republic of","['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'OC', 'ASIA', 'MENA', 'MEA']"
722,Data theft,4.0,2015-06-01,2015.0,6.0,United Kingdom,"Iran, Islamic Republic of","['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'OC', 'ASIA', 'MENA', 'MEA']"
722,Data theft,4.0,2015-06-01,2015.0,6.0,Australia,"Iran, Islamic Republic of","['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'OC', 'ASIA', 'MENA', 'MEA']"
722,Data theft,4.0,2015-06-01,2015.0,6.0,Israel,"Iran, Islamic Republic of","['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'OC', 'ASIA', 'MENA', 'MEA']"
722,Data theft,4.0,2015-06-01,2015.0,6.0,Singapore,"Iran, Islamic Republic of","['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'OC', 'ASIA', 'MENA', 'MEA']"
722,Hijacking with Misuse,4.0,2015-06-01,2015.0,6.0,United States,"Iran, Islamic Republic of","['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'OC', 'ASIA', 'MENA', 'MEA']"
722,Hijacking with Misuse,4.0,2015-06-01,2015.0,6.0,United Kingdom,"Iran, Islamic Republic of","['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'OC', 'ASIA', 'MENA', 'MEA']"
722,Hijacking with Misuse,4.0,2015-06-01,2015.0,6.0,Australia,"Iran, Islamic Republic of","['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'OC', 'ASIA', 'MENA', 'MEA']"
722,Hijacking with Misuse,4.0,2015-06-01,2015.0,6.0,Israel,"Iran, Islamic Republic of","['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'OC', 'ASIA', 'MENA', 'MEA']"
722,Hijacking with Misuse,4.0,2015-06-01,2015.0,6.0,Singapore,"Iran, Islamic Republic of","['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'OC', 'ASIA', 'MENA', 'MEA']"
723,Data theft,3.0,2015-06-01,2015.0,6.0,Thailand,Unknown,"['ASIA', 'SEA']"
723,Hijacking with Misuse,3.0,2015-06-01,2015.0,6.0,Thailand,Unknown,"['ASIA', 'SEA']"
724,Disruption,1.0,2015-06-08,2015.0,6.0,United States,Syria,"['NATO', 'NORTHAM']"
725,Disruption,1.0,2015-06-08,2015.0,6.0,United Kingdom,Unknown,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
726,Disruption,1.0,2015-06-10,2015.0,6.0,United States,Unknown,"['NATO', 'NORTHAM']"
727,Disruption,1.0,2015-06-11,2015.0,6.0,United States,Yemen,"['NATO', 'NORTHAM']"
728,Disruption,1.0,2015-06-13,2015.0,6.0,Malaysia,Unknown,"['ASIA', 'SCS', 'SEA']"
729,Disruption,1.0,2015-06-17,2015.0,6.0,Canada,Unknown,"['NATO', 'NORTHAM']"
730,Data theft,1.0,2015-06-22,2015.0,6.0,United States,Unknown,"['NATO', 'NORTHAM']"
731,Data theft & Doxing,1.0,2015-07-01,2015.0,7.0,United States,Russia,"['NATO', 'NORTHAM']"
732,Data theft & Doxing,2.0,2015-07-01,2015.0,7.0,Azerbaijan,Armenia,"['ASIA', 'CENTAS']"
733,Data theft,1.0,2015-07-01,2015.0,7.0,United States,Russia,"['NATO', 'NORTHAM']"
734,Disruption,1.0,2015-07-01,2015.0,7.0,Germany,Russia,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
735,Data theft,1.0,2015-07-01,2015.0,7.0,United States,Russia,"['NATO', 'NORTHAM']"
736,Data theft & Doxing,2.0,2015-07-01,2015.0,7.0,Italy,Unknown,"['EUROPE', 'NATO', 'EU(MS)']"
737,Disruption,1.0,2015-07-01,2015.0,7.0,Canada,Unknown,"['NATO', 'NORTHAM']"
738,Hijacking without Misuse,1.0,2015-07-01,2015.0,7.0,United Kingdom,Russia,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
739,Disruption,1.0,2015-07-08,2015.0,7.0,NATO (institutions),Unknown,"['NO_REGION', 'NATO', 'NORTHAM']"
739,Disruption,1.0,2015-07-08,2015.0,7.0,United States,Unknown,"['NO_REGION', 'NATO', 'NORTHAM']"
740,Data theft,3.0,2015-08-01,2015.0,8.0,Saudi Arabia,"Iran, Islamic Republic of","['ASIA', 'MENA', 'MEA', 'GULFC']"
740,Hijacking with Misuse,3.0,2015-08-01,2015.0,8.0,Saudi Arabia,"Iran, Islamic Republic of","['ASIA', 'MENA', 'MEA', 'GULFC']"
741,Disruption,1.0,2015-08-02,2015.0,8.0,Taiwan,Unknown,"['ASIA', 'SCS']"
742,Disruption,1.0,2015-08-08,2015.0,8.0,Mexico,Mexico,['NO_REGION']
743,Disruption,2.0,2015-08-12,2015.0,8.0,United States,Unknown,"['NATO', 'NORTHAM']"
744,Disruption,1.0,2015-08-23,2015.0,8.0,Saudi Arabia,"Iran, Islamic Republic of","['ASIA', 'MENA', 'MEA', 'GULFC']"
745,Disruption,1.0,2015-09-01,2015.0,9.0,United Kingdom,Unknown,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
746,Data theft,2.0,2015-09-01,2015.0,9.0,Afghanistan,Germany,"['ASIA', 'SASIA']"
747,Disruption,3.0,2015-09-04,2015.0,9.0,France,Russia,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
747,Hijacking with Misuse,3.0,2015-09-04,2015.0,9.0,France,Russia,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
748,Disruption,1.0,2015-09-09,2015.0,9.0,India,Yemen,"['ASIA', 'SASIA', 'SCO']"
749,Disruption,1.0,2015-09-17,2015.0,9.0,Vietnam,Unknown,"['ASIA', 'SCS', 'SEA']"
750,Disruption,1.0,2015-09-27,2015.0,9.0,India,Pakistan,"['ASIA', 'SASIA', 'SCO']"
751,Disruption,1.0,2015-09-27,2015.0,9.0,Pakistan,India,"['ASIA', 'SASIA', 'SCO']"
752,Hijacking with Misuse,2.0,2015-10-01,2015.0,10.0,Philippines,"Korea, Democratic People's Republic of","['ASIA', 'SCS', 'SEA']"
753,Data theft,2.0,2015-10-01,2015.0,10.0,"Korea, Republic of","Korea, Democratic People's Republic of","['ASIA', 'SCS', 'NEA']"
754,Data theft & Doxing,1.0,2015-10-01,2015.0,10.0,China,Unknown,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
755,Data theft,3.0,2015-10-01,2015.0,10.0,Hong Kong,China,['ASIA']
755,Hijacking with Misuse,3.0,2015-10-01,2015.0,10.0,Hong Kong,China,['ASIA']
756,Data theft,1.0,2015-10-01,2015.0,10.0,United States,"Iran, Islamic Republic of","['NATO', 'NORTHAM']"
757,Disruption,1.0,2015-10-01,2015.0,10.0,Thailand,Thailand,"['ASIA', 'SEA']"
758,Data theft,2.0,2015-10-01,2015.0,10.0,United Kingdom,United Kingdom,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
759,Data theft,3.0,2015-10-01,2015.0,10.0,Myanmar,China,"['ASIA', 'SEA']"
759,Hijacking with Misuse,3.0,2015-10-01,2015.0,10.0,Myanmar,China,"['ASIA', 'SEA']"
760,Disruption,1.0,2015-10-07,2015.0,10.0,Pakistan,India,"['ASIA', 'SASIA', 'SCO']"
761,Disruption,1.0,2015-10-07,2015.0,10.0,China,Unknown,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
762,Data theft,1.0,2015-11-01,2015.0,11.0,Taiwan,China,"['ASIA', 'SCS']"
763,Data theft & Doxing,1.0,2015-11-01,2015.0,11.0,Thailand,Unknown,"['ASIA', 'SEA']"
764,Data theft,3.0,2015-11-01,2015.0,11.0,Israel,"Iran, Islamic Republic of","['ASIA', 'MENA', 'MEA']"
764,Hijacking with Misuse,3.0,2015-11-01,2015.0,11.0,Israel,"Iran, Islamic Republic of","['ASIA', 'MENA', 'MEA']"
765,Data theft,3.0,2015-11-01,2015.0,11.0,China,India,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'SASIA', 'NATO', 'NORTHAM', 'SOUTHAM', 'OC']"
765,Data theft,3.0,2015-11-01,2015.0,11.0,Pakistan,India,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'SASIA', 'NATO', 'NORTHAM', 'SOUTHAM', 'OC']"
765,Data theft,3.0,2015-11-01,2015.0,11.0,Sri Lanka,India,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'SASIA', 'NATO', 'NORTHAM', 'SOUTHAM', 'OC']"
765,Data theft,3.0,2015-11-01,2015.0,11.0,United States,India,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'SASIA', 'NATO', 'NORTHAM', 'SOUTHAM', 'OC']"
765,Data theft,3.0,2015-11-01,2015.0,11.0,Uruguay,India,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'SASIA', 'NATO', 'NORTHAM', 'SOUTHAM', 'OC']"
765,Data theft,3.0,2015-11-01,2015.0,11.0,Bangladesh,India,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'SASIA', 'NATO', 'NORTHAM', 'SOUTHAM', 'OC']"
765,Data theft,3.0,2015-11-01,2015.0,11.0,Taiwan,India,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'SASIA', 'NATO', 'NORTHAM', 'SOUTHAM', 'OC']"
765,Data theft,3.0,2015-11-01,2015.0,11.0,Australia,India,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'SASIA', 'NATO', 'NORTHAM', 'SOUTHAM', 'OC']"
765,Hijacking with Misuse,3.0,2015-11-01,2015.0,11.0,China,India,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'SASIA', 'NATO', 'NORTHAM', 'SOUTHAM', 'OC']"
765,Hijacking with Misuse,3.0,2015-11-01,2015.0,11.0,Pakistan,India,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'SASIA', 'NATO', 'NORTHAM', 'SOUTHAM', 'OC']"
765,Hijacking with Misuse,3.0,2015-11-01,2015.0,11.0,Sri Lanka,India,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'SASIA', 'NATO', 'NORTHAM', 'SOUTHAM', 'OC']"
765,Hijacking with Misuse,3.0,2015-11-01,2015.0,11.0,United States,India,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'SASIA', 'NATO', 'NORTHAM', 'SOUTHAM', 'OC']"
765,Hijacking with Misuse,3.0,2015-11-01,2015.0,11.0,Uruguay,India,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'SASIA', 'NATO', 'NORTHAM', 'SOUTHAM', 'OC']"
765,Hijacking with Misuse,3.0,2015-11-01,2015.0,11.0,Bangladesh,India,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'SASIA', 'NATO', 'NORTHAM', 'SOUTHAM', 'OC']"
765,Hijacking with Misuse,3.0,2015-11-01,2015.0,11.0,Taiwan,India,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'SASIA', 'NATO', 'NORTHAM', 'SOUTHAM', 'OC']"
765,Hijacking with Misuse,3.0,2015-11-01,2015.0,11.0,Australia,India,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'SASIA', 'NATO', 'NORTHAM', 'SOUTHAM', 'OC']"
766,Data theft & Doxing,1.0,2015-11-01,2015.0,11.0,Brazil,Unknown,['SOUTHAM']
767,Data theft & Doxing,2.0,2015-11-08,2015.0,11.0,United States,Unknown,"['NATO', 'NORTHAM']"
768,Disruption,1.0,2015-11-11,2015.0,11.0,United Kingdom,Tunisia,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
769,Data theft & Doxing,1.0,2015-11-11,2015.0,11.0,Azerbaijan,Armenia,"['ASIA', 'CENTAS']"
770,Disruption,1.0,2015-11-25,2015.0,11.0,Russia,Turkey,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
771,Data theft,3.0,2015-11-26,2015.0,11.0,Taiwan,China,"['ASIA', 'SCS', 'NEA']"
771,Data theft,3.0,2015-11-26,2015.0,11.0,Japan,China,"['ASIA', 'SCS', 'NEA']"
771,Hijacking with Misuse,3.0,2015-11-26,2015.0,11.0,Taiwan,China,"['ASIA', 'SCS', 'NEA']"
771,Hijacking with Misuse,3.0,2015-11-26,2015.0,11.0,Japan,China,"['ASIA', 'SCS', 'NEA']"
772,Disruption,1.0,2015-11-26,2015.0,11.0,Pakistan,India,"['ASIA', 'SASIA', 'SCO']"
773,Disruption,1.0,2015-11-26,2015.0,11.0,India,Pakistan,"['ASIA', 'SASIA', 'SCO']"
774,Disruption,1.0,2015-11-27,2015.0,11.0,Iceland,Unknown,"['EUROPE', 'NATO', 'NORTHEU']"
775,Data theft & Doxing,1.0,2015-11-30,2015.0,11.0,United Nations,Unknown,['NO_REGION']
776,Disruption,3.0,2015-12-01,2015.0,12.0,Ukraine,Russia,"['EUROPE', 'EASTEU']"
776,Hijacking with Misuse,3.0,2015-12-01,2015.0,12.0,Ukraine,Russia,"['EUROPE', 'EASTEU']"
777,Data theft,4.0,2015-12-01,2015.0,12.0,United States,China,"['NATO', 'NORTHAM']"
777,Hijacking with Misuse,4.0,2015-12-01,2015.0,12.0,United States,China,"['NATO', 'NORTHAM']"
778,Disruption,4.0,2015-12-01,2015.0,12.0,United States,"Iran, Islamic Republic of","['NATO', 'NORTHAM']"
778,Hijacking with Misuse,4.0,2015-12-01,2015.0,12.0,United States,"Iran, Islamic Republic of","['NATO', 'NORTHAM']"
779,Data theft,1.0,2015-12-01,2015.0,12.0,United States,India,"['NATO', 'NORTHAM', 'NO_REGION']"
779,Data theft,1.0,2015-12-01,2015.0,12.0,Global (region),India,"['NATO', 'NORTHAM', 'NO_REGION']"
780,Disruption,2.0,2015-12-01,2015.0,12.0,Turkey,Unknown,"['ASIA', 'NATO', 'MEA']"
781,Data theft,4.0,2015-12-01,2015.0,12.0,Turkey,Russia,"['ASIA', 'NATO', 'MEA', 'NORTHAM', 'EUROPE', 'WESTEU']"
781,Data theft,4.0,2015-12-01,2015.0,12.0,United States,Russia,"['ASIA', 'NATO', 'MEA', 'NORTHAM', 'EUROPE', 'WESTEU']"
781,Data theft,4.0,2015-12-01,2015.0,12.0,Switzerland,Russia,"['ASIA', 'NATO', 'MEA', 'NORTHAM', 'EUROPE', 'WESTEU']"
781,Hijacking with Misuse,4.0,2015-12-01,2015.0,12.0,Turkey,Russia,"['ASIA', 'NATO', 'MEA', 'NORTHAM', 'EUROPE', 'WESTEU']"
781,Hijacking with Misuse,4.0,2015-12-01,2015.0,12.0,United States,Russia,"['ASIA', 'NATO', 'MEA', 'NORTHAM', 'EUROPE', 'WESTEU']"
781,Hijacking with Misuse,4.0,2015-12-01,2015.0,12.0,Switzerland,Russia,"['ASIA', 'NATO', 'MEA', 'NORTHAM', 'EUROPE', 'WESTEU']"
782,Disruption,1.0,2015-12-10,2015.0,12.0,Japan,Unknown,"['ASIA', 'SCS', 'NEA']"
783,Disruption,1.0,2015-12-11,2015.0,12.0,United States,Unknown,"['NATO', 'NORTHAM']"
784,Data theft,2.0,2015-12-13,2015.0,12.0,United States,Unknown,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'WESTEU']"
784,Data theft,2.0,2015-12-13,2015.0,12.0,France,Unknown,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'WESTEU']"
785,Data theft & Doxing,1.0,2015-12-18,2015.0,12.0,Azerbaijan,Armenia,"['ASIA', 'CENTAS']"
786,Disruption,9.0,2015-12-23,2015.0,12.0,Ukraine,Russia,"['EUROPE', 'EASTEU']"
786,Hijacking with Misuse,9.0,2015-12-23,2015.0,12.0,Ukraine,Russia,"['EUROPE', 'EASTEU']"
787,Disruption,1.0,2015-12-25,2015.0,12.0,Russia,Turkey,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
788,Data theft,4.0,2015-01-01,2015.0,1.0,United States,China,"['NATO', 'NORTHAM']"
788,Hijacking with Misuse,4.0,2015-01-01,2015.0,1.0,United States,China,"['NATO', 'NORTHAM']"
789,Data theft,4.0,2015-12-01,2015.0,12.0,Sri Lanka,India,"['ASIA', 'SASIA', 'SCS', 'NEA', 'EASIA', 'SCO']"
789,Data theft,4.0,2015-12-01,2015.0,12.0,"Korea, Republic of",India,"['ASIA', 'SASIA', 'SCS', 'NEA', 'EASIA', 'SCO']"
789,Data theft,4.0,2015-12-01,2015.0,12.0,China,India,"['ASIA', 'SASIA', 'SCS', 'NEA', 'EASIA', 'SCO']"
789,Hijacking with Misuse,4.0,2015-12-01,2015.0,12.0,Sri Lanka,India,"['ASIA', 'SASIA', 'SCS', 'NEA', 'EASIA', 'SCO']"
789,Hijacking with Misuse,4.0,2015-12-01,2015.0,12.0,"Korea, Republic of",India,"['ASIA', 'SASIA', 'SCS', 'NEA', 'EASIA', 'SCO']"
789,Hijacking with Misuse,4.0,2015-12-01,2015.0,12.0,China,India,"['ASIA', 'SASIA', 'SCS', 'NEA', 'EASIA', 'SCO']"
790,Data theft,4.0,2015-05-01,2015.0,5.0,Italy,Italy,"['EUROPE', 'NATO', 'EU(MS)']"
790,Hijacking with Misuse,4.0,2015-05-01,2015.0,5.0,Italy,Italy,"['EUROPE', 'NATO', 'EU(MS)']"
791,Data theft,4.0,2015-06-01,2015.0,6.0,Nigeria,Nigeria,"['AFRICA', 'SSA']"
791,Hijacking with Misuse,4.0,2015-06-01,2015.0,6.0,Nigeria,Nigeria,"['AFRICA', 'SSA']"
792,Data theft,3.0,2015-12-01,2015.0,12.0,India,Vietnam,"['ASIA', 'SASIA', 'SCO', 'SCS', 'SEA']"
792,Data theft,3.0,2015-12-01,2015.0,12.0,Vietnam,Vietnam,"['ASIA', 'SASIA', 'SCO', 'SCS', 'SEA']"
792,Data theft,3.0,2015-12-01,2015.0,12.0,Bangladesh,Vietnam,"['ASIA', 'SASIA', 'SCO', 'SCS', 'SEA']"
792,Data theft,3.0,2015-12-01,2015.0,12.0,Indonesia,Vietnam,"['ASIA', 'SASIA', 'SCO', 'SCS', 'SEA']"
792,Data theft,3.0,2015-12-01,2015.0,12.0,Nepal,Vietnam,"['ASIA', 'SASIA', 'SCO', 'SCS', 'SEA']"
792,Data theft,3.0,2015-12-01,2015.0,12.0,Myanmar,Vietnam,"['ASIA', 'SASIA', 'SCO', 'SCS', 'SEA']"
