ID,start_date,industry_date,political_date,attacker_date,third_party_date,other_date,date_difference_ind,date_difference_pol,date_difference_att,date_difference_third,date_difference_other,date_difference_ind_months,date_difference_pol_months,date_difference_att_months,date_difference_third_months,date_difference_other_months,average_overall,receiver_country,initiator_country,incident_type,receiver_region
2504,2018-01-01,,,,,,,,,,,,,,,,,United States,Not available,Hijacking with Misuse,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)']"
2504,2018-01-01,,,,,,,,,,,,,,,,,Italy,Not available,Hijacking with Misuse,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)']"
2506,2023-07-25,,,2023-07-25,,,,,0,,,,,0.0,,,0.0,United Arab Emirates,Not available,Data theft,"['ASIA', 'MENA', 'MEA', 'GULFC']"
2506,2023-07-25,,,2023-07-25,,,,,0,,,,,0.0,,,0.0,United Arab Emirates,Not available,Disruption,"['ASIA', 'MENA', 'MEA', 'GULFC']"
2506,2023-07-25,,,2023-07-25,,,,,0,,,,,0.0,,,0.0,United Arab Emirates,Not available,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC']"
2506,2023-07-25,,,2023-07-25,,,,,0,,,,,0.0,,,0.0,United Arab Emirates,Not available,Ransomware,"['ASIA', 'MENA', 'MEA', 'GULFC']"
2508,2023-08-01,,,,,,,,,,,,,,,,,United States,Not available,Disruption,"['NATO', 'NORTHAM']"
2508,2023-08-01,,,,,,,,,,,,,,,,,United States,Not available,Hijacking with Misuse,"['NATO', 'NORTHAM']"
2509,2023-06-01,,,,,,,,,,,,,,,,,United States,Not available,Data theft,"['NATO', 'NORTHAM']"
2509,2023-06-01,,,,,,,,,,,,,,,,,United States,Not available,Hijacking with Misuse,"['NATO', 'NORTHAM']"
2510,2023-08-15,,,,,,,,,,,,,,,,,United States,Not available,Disruption,"['NATO', 'NORTHAM']"
2510,2023-08-15,,,,,,,,,,,,,,,,,United States,Not available,Hijacking with Misuse,"['NATO', 'NORTHAM']"
2510,2023-08-15,,,,,,,,,,,,,,,,,United States,Not available,Ransomware,"['NATO', 'NORTHAM']"
2511,2023-06-01,2023-08-17,,,,,77,,,,,2.6,,,,,2.6,South America,Russia,Hijacking without Misuse,"['NO_REGION', 'NATO', 'NORTHAM']"
2511,2023-06-01,2023-08-17,,,,,77,,,,,2.6,,,,,2.6,South America,Russia,Ransomware,"['NO_REGION', 'NATO', 'NORTHAM']"
2511,2023-06-01,2023-08-17,,,,,77,,,,,2.6,,,,,2.6,United States,Russia,Hijacking without Misuse,"['NO_REGION', 'NATO', 'NORTHAM']"
2511,2023-06-01,2023-08-17,,,,,77,,,,,2.6,,,,,2.6,United States,Russia,Ransomware,"['NO_REGION', 'NATO', 'NORTHAM']"
2513,2022-06-01,2023-08-17,,,,,442,,,,,14.7,,,,,14.7,Australia,Not available,Data theft,"['OC', 'NO_REGION', 'EUROPE', 'NATO', 'NORTHEU', 'EU(MS)', 'NORTHAM']"
2513,2022-06-01,2023-08-17,,,,,442,,,,,14.7,,,,,14.7,Australia,Not available,Disruption,"['OC', 'NO_REGION', 'EUROPE', 'NATO', 'NORTHEU', 'EU(MS)', 'NORTHAM']"
2513,2022-06-01,2023-08-17,,,,,442,,,,,14.7,,,,,14.7,Australia,Not available,Hijacking with Misuse,"['OC', 'NO_REGION', 'EUROPE', 'NATO', 'NORTHEU', 'EU(MS)', 'NORTHAM']"
2513,2022-06-01,2023-08-17,,,,,442,,,,,14.7,,,,,14.7,Australia,Not available,Ransomware,"['OC', 'NO_REGION', 'EUROPE', 'NATO', 'NORTHEU', 'EU(MS)', 'NORTHAM']"
2513,2022-06-01,2023-08-17,,,,,442,,,,,14.7,,,,,14.7,Not available,Not available,Data theft,"['OC', 'NO_REGION', 'EUROPE', 'NATO', 'NORTHEU', 'EU(MS)', 'NORTHAM']"
2513,2022-06-01,2023-08-17,,,,,442,,,,,14.7,,,,,14.7,Not available,Not available,Disruption,"['OC', 'NO_REGION', 'EUROPE', 'NATO', 'NORTHEU', 'EU(MS)', 'NORTHAM']"
2513,2022-06-01,2023-08-17,,,,,442,,,,,14.7,,,,,14.7,Not available,Not available,Hijacking with Misuse,"['OC', 'NO_REGION', 'EUROPE', 'NATO', 'NORTHEU', 'EU(MS)', 'NORTHAM']"
2513,2022-06-01,2023-08-17,,,,,442,,,,,14.7,,,,,14.7,Not available,Not available,Ransomware,"['OC', 'NO_REGION', 'EUROPE', 'NATO', 'NORTHEU', 'EU(MS)', 'NORTHAM']"
2513,2022-06-01,2023-08-17,,,,,442,,,,,14.7,,,,,14.7,United Kingdom,Not available,Data theft,"['OC', 'NO_REGION', 'EUROPE', 'NATO', 'NORTHEU', 'EU(MS)', 'NORTHAM']"
2513,2022-06-01,2023-08-17,,,,,442,,,,,14.7,,,,,14.7,United Kingdom,Not available,Disruption,"['OC', 'NO_REGION', 'EUROPE', 'NATO', 'NORTHEU', 'EU(MS)', 'NORTHAM']"
2513,2022-06-01,2023-08-17,,,,,442,,,,,14.7,,,,,14.7,United Kingdom,Not available,Hijacking with Misuse,"['OC', 'NO_REGION', 'EUROPE', 'NATO', 'NORTHEU', 'EU(MS)', 'NORTHAM']"
2513,2022-06-01,2023-08-17,,,,,442,,,,,14.7,,,,,14.7,United Kingdom,Not available,Ransomware,"['OC', 'NO_REGION', 'EUROPE', 'NATO', 'NORTHEU', 'EU(MS)', 'NORTHAM']"
2513,2022-06-01,2023-08-17,,,,,442,,,,,14.7,,,,,14.7,Italy,Not available,Data theft,"['OC', 'NO_REGION', 'EUROPE', 'NATO', 'NORTHEU', 'EU(MS)', 'NORTHAM']"
2513,2022-06-01,2023-08-17,,,,,442,,,,,14.7,,,,,14.7,Italy,Not available,Disruption,"['OC', 'NO_REGION', 'EUROPE', 'NATO', 'NORTHEU', 'EU(MS)', 'NORTHAM']"
2513,2022-06-01,2023-08-17,,,,,442,,,,,14.7,,,,,14.7,Italy,Not available,Hijacking with Misuse,"['OC', 'NO_REGION', 'EUROPE', 'NATO', 'NORTHEU', 'EU(MS)', 'NORTHAM']"
2513,2022-06-01,2023-08-17,,,,,442,,,,,14.7,,,,,14.7,Italy,Not available,Ransomware,"['OC', 'NO_REGION', 'EUROPE', 'NATO', 'NORTHEU', 'EU(MS)', 'NORTHAM']"
2513,2022-06-01,2023-08-17,,,,,442,,,,,14.7,,,,,14.7,United States,Not available,Data theft,"['OC', 'NO_REGION', 'EUROPE', 'NATO', 'NORTHEU', 'EU(MS)', 'NORTHAM']"
2513,2022-06-01,2023-08-17,,,,,442,,,,,14.7,,,,,14.7,United States,Not available,Disruption,"['OC', 'NO_REGION', 'EUROPE', 'NATO', 'NORTHEU', 'EU(MS)', 'NORTHAM']"
2513,2022-06-01,2023-08-17,,,,,442,,,,,14.7,,,,,14.7,United States,Not available,Hijacking with Misuse,"['OC', 'NO_REGION', 'EUROPE', 'NATO', 'NORTHEU', 'EU(MS)', 'NORTHAM']"
2513,2022-06-01,2023-08-17,,,,,442,,,,,14.7,,,,,14.7,United States,Not available,Ransomware,"['OC', 'NO_REGION', 'EUROPE', 'NATO', 'NORTHEU', 'EU(MS)', 'NORTHAM']"
2514,2023-04-01,,,,,,,,,,,,,,,,,Ukraine,Not available,Hijacking with Misuse,"['EUROPE', 'EASTEU', 'SOUTHAM', 'NO_REGION', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'ASIA', 'WESTEU']"
2514,2023-04-01,,,,,,,,,,,,,,,,,Argentina,Not available,Hijacking with Misuse,"['EUROPE', 'EASTEU', 'SOUTHAM', 'NO_REGION', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'ASIA', 'WESTEU']"
2514,2023-04-01,,,,,,,,,,,,,,,,,Ecuador,Not available,Hijacking with Misuse,"['EUROPE', 'EASTEU', 'SOUTHAM', 'NO_REGION', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'ASIA', 'WESTEU']"
2514,2023-04-01,,,,,,,,,,,,,,,,,Russia,Not available,Hijacking with Misuse,"['EUROPE', 'EASTEU', 'SOUTHAM', 'NO_REGION', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'ASIA', 'WESTEU']"
2514,2023-04-01,,,,,,,,,,,,,,,,,Chile,Not available,Hijacking with Misuse,"['EUROPE', 'EASTEU', 'SOUTHAM', 'NO_REGION', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'ASIA', 'WESTEU']"
2514,2023-04-01,,,,,,,,,,,,,,,,,Mexico,Not available,Hijacking with Misuse,"['EUROPE', 'EASTEU', 'SOUTHAM', 'NO_REGION', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'ASIA', 'WESTEU']"
2514,2023-04-01,,,,,,,,,,,,,,,,,Brazil,Not available,Hijacking with Misuse,"['EUROPE', 'EASTEU', 'SOUTHAM', 'NO_REGION', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'ASIA', 'WESTEU']"
2514,2023-04-01,,,,,,,,,,,,,,,,,Italy,Not available,Hijacking with Misuse,"['EUROPE', 'EASTEU', 'SOUTHAM', 'NO_REGION', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'ASIA', 'WESTEU']"
2514,2023-04-01,,,,,,,,,,,,,,,,,Peru,Not available,Hijacking with Misuse,"['EUROPE', 'EASTEU', 'SOUTHAM', 'NO_REGION', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'ASIA', 'WESTEU']"
2514,2023-04-01,,,,,,,,,,,,,,,,,Poland,Not available,Hijacking with Misuse,"['EUROPE', 'EASTEU', 'SOUTHAM', 'NO_REGION', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'ASIA', 'WESTEU']"
2514,2023-04-01,,,,,,,,,,,,,,,,,Kazakhstan,Not available,Hijacking with Misuse,"['EUROPE', 'EASTEU', 'SOUTHAM', 'NO_REGION', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'ASIA', 'WESTEU']"
2514,2023-04-01,,,,,,,,,,,,,,,,,France,Not available,Hijacking with Misuse,"['EUROPE', 'EASTEU', 'SOUTHAM', 'NO_REGION', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'ASIA', 'WESTEU']"
2515,2022-12-01,2023-08-17,,,,,259,,,,,8.6,,,,,8.6,Not available,Not available,Hijacking without Misuse,['NO_REGION']
2516,2023-08-08,,,,,,,,,,,,,,,,,Switzerland,Not available,Data theft,"['EUROPE', 'WESTEU']"
2516,2023-08-08,,,,,,,,,,,,,,,,,Switzerland,Not available,Hijacking with Misuse,"['EUROPE', 'WESTEU']"
2516,2023-08-08,,,,,,,,,,,,,,,,,Switzerland,Not available,Ransomware,"['EUROPE', 'WESTEU']"
2518,2023-04-04,,,2023-05-22,,,,,48,,,,,1.6,,,1.6,United States,Not available,Data theft & Doxing,"['NATO', 'NORTHAM']"
2518,2023-04-04,,,2023-05-22,,,,,48,,,,,1.6,,,1.6,United States,Not available,Hijacking with Misuse,"['NATO', 'NORTHAM']"
2518,2023-04-04,,,2023-05-22,,,,,48,,,,,1.6,,,1.6,United States,Not available,Ransomware,"['NATO', 'NORTHAM']"
2519,2022-10-01,,,,,2023-08-19,,,,,322,,,,,10.7,10.7,Germany,"Iran, Islamic Republic of",Hijacking without Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2520,2023-05-23,,,,,,,,,,,,,,,,,United States,Not available,Disruption,"['NATO', 'NORTHAM']"
2520,2023-05-23,,,,,,,,,,,,,,,,,United States,Not available,Hijacking with Misuse,"['NATO', 'NORTHAM']"
2520,2023-05-23,,,,,,,,,,,,,,,,,United States,Not available,Ransomware,"['NATO', 'NORTHAM']"
2521,2023-08-17,,,2023-08-20,,,,,3,,,,,0.1,,,0.1,France,Not available,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2521,2023-08-17,,,2023-08-20,,,,,3,,,,,0.1,,,0.1,France,Not available,Hijacking with Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2521,2023-08-17,,,2023-08-20,,,,,3,,,,,0.1,,,0.1,France,Not available,Ransomware,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
2522,2023-07-25,,,2023-07-25,,,,,0,,,,,0.0,,,0.0,Spain,Russia,Disruption,"['EUROPE', 'NATO', 'EU(MS)']"
2523,2023-07-23,,,2023-07-23,,,,,0,,,,,0.0,,,0.0,Spain,Russia,Disruption,"['EUROPE', 'NATO', 'EU(MS)']"
2527,2023-08-19,,,2023-09-10,,,,,22,,,,,0.7,,,0.7,United States,Not available,Disruption,"['NATO', 'NORTHAM']"
2527,2023-08-19,,,2023-09-10,,,,,22,,,,,0.7,,,0.7,United States,Not available,Hijacking with Misuse,"['NATO', 'NORTHAM']"
2527,2023-08-19,,,2023-09-10,,,,,22,,,,,0.7,,,0.7,United States,Not available,Ransomware,"['NATO', 'NORTHAM']"
2528,2023-08-21,,,,,,,,,,,,,,,,,Belgium,Not available,Disruption,"['EUROPE', 'EU(MS)', 'NATO', 'WESTEU']"
2528,2023-08-21,,,,,,,,,,,,,,,,,Belgium,Not available,Hijacking with Misuse,"['EUROPE', 'EU(MS)', 'NATO', 'WESTEU']"
2528,2023-08-21,,,,,,,,,,,,,,,,,Belgium,Not available,Ransomware,"['EUROPE', 'EU(MS)', 'NATO', 'WESTEU']"
2529,2023-01-01,,,,,,,,,,,,,,,,,Not available,Not available,Hijacking with Misuse,['NO_REGION']
2532,2023-08-19,,,,,,,,,,,,,,,,,United States,Not available,Hijacking with Misuse,"['NATO', 'NORTHAM']"
2534,2023-08-18,,,,,,,,,,,,,,,,,Denmark,Not available,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
2534,2023-08-18,,,,,,,,,,,,,,,,,Denmark,Not available,Hijacking with Misuse,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
2534,2023-08-18,,,,,,,,,,,,,,,,,Denmark,Not available,Ransomware,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
2535,2020-05-01,2023-08-22,,,,,1208,,,,,40.3,,,,,40.3,"Korea, Republic of",Not available,Disruption,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2023-08-22,,,,,1208,,,,,40.3,,,,,40.3,"Korea, Republic of",Not available,Hijacking with Misuse,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2023-08-22,,,,,1208,,,,,40.3,,,,,40.3,"Korea, Republic of",Not available,Ransomware,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2023-08-22,,,,,1208,,,,,40.3,,,,,40.3,Greece,Not available,Disruption,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2023-08-22,,,,,1208,,,,,40.3,,,,,40.3,Greece,Not available,Hijacking with Misuse,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2023-08-22,,,,,1208,,,,,40.3,,,,,40.3,Greece,Not available,Ransomware,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2023-08-22,,,,,1208,,,,,40.3,,,,,40.3,Hungary,Not available,Disruption,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2023-08-22,,,,,1208,,,,,40.3,,,,,40.3,Hungary,Not available,Hijacking with Misuse,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2023-08-22,,,,,1208,,,,,40.3,,,,,40.3,Hungary,Not available,Ransomware,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2023-08-22,,,,,1208,,,,,40.3,,,,,40.3,China,Not available,Disruption,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2023-08-22,,,,,1208,,,,,40.3,,,,,40.3,China,Not available,Hijacking with Misuse,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2023-08-22,,,,,1208,,,,,40.3,,,,,40.3,China,Not available,Ransomware,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2023-08-22,,,,,1208,,,,,40.3,,,,,40.3,Morocco,Not available,Disruption,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2023-08-22,,,,,1208,,,,,40.3,,,,,40.3,Morocco,Not available,Hijacking with Misuse,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2023-08-22,,,,,1208,,,,,40.3,,,,,40.3,Morocco,Not available,Ransomware,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2023-08-22,,,,,1208,,,,,40.3,,,,,40.3,Botswana,Not available,Disruption,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2023-08-22,,,,,1208,,,,,40.3,,,,,40.3,Botswana,Not available,Hijacking with Misuse,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2023-08-22,,,,,1208,,,,,40.3,,,,,40.3,Botswana,Not available,Ransomware,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2023-08-22,,,,,1208,,,,,40.3,,,,,40.3,Canada,Not available,Disruption,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2023-08-22,,,,,1208,,,,,40.3,,,,,40.3,Canada,Not available,Hijacking with Misuse,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2023-08-22,,,,,1208,,,,,40.3,,,,,40.3,Canada,Not available,Ransomware,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2023-08-22,,,,,1208,,,,,40.3,,,,,40.3,Spain,Not available,Disruption,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2023-08-22,,,,,1208,,,,,40.3,,,,,40.3,Spain,Not available,Hijacking with Misuse,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2023-08-22,,,,,1208,,,,,40.3,,,,,40.3,Spain,Not available,Ransomware,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2023-08-22,,,,,1208,,,,,40.3,,,,,40.3,Paraguay,Not available,Disruption,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2023-08-22,,,,,1208,,,,,40.3,,,,,40.3,Paraguay,Not available,Hijacking with Misuse,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2023-08-22,,,,,1208,,,,,40.3,,,,,40.3,Paraguay,Not available,Ransomware,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2023-08-22,,,,,1208,,,,,40.3,,,,,40.3,France,Not available,Disruption,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2023-08-22,,,,,1208,,,,,40.3,,,,,40.3,France,Not available,Hijacking with Misuse,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2023-08-22,,,,,1208,,,,,40.3,,,,,40.3,France,Not available,Ransomware,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2023-08-22,,,,,1208,,,,,40.3,,,,,40.3,Venezuela,Not available,Disruption,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2023-08-22,,,,,1208,,,,,40.3,,,,,40.3,Venezuela,Not available,Hijacking with Misuse,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2023-08-22,,,,,1208,,,,,40.3,,,,,40.3,Venezuela,Not available,Ransomware,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
2535,2020-05-01,2023-08-22,,,,,1208,,,,,40.3,,,,,40.3,Italy,Not available,Disruption,"['ASIA', 'SCS', 'NEA', 'EUROPE', 'NATO', 'EU(MS)', 'BALKANS', 'EASTEU', 'EASIA', 'SCO', 'AFRICA', 'NAF', 'MENA', 'SSA', 'NORTHAM', 'SOUTHAM', 'WESTEU', 'NO_REGION', 'MEA', 'SEA']"
